# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$
  -1.966544054883857e+01  1.061550481347132e+00 -1.780460934056798e+00  1.805648301084735e-01
  -1.966544054883857e+01  1.061550481347132e+00 -1.780460934056798e+00  1.805648301084735e-01
  -1.966544054883857e+01  1.061550481347132e+00 -1.780460934056798e+00  1.805648301084735e-01
  -1.976381133060440e+01  1.061986763578178e+00 -1.782874163339375e+00  1.805274693918291e-01
  -1.987176705042233e+01  1.053545991033753e+00 -1.773870833337781e+00  1.817145456789715e-01
  -2.110096340701898e+01  1.050803351492717e+00 -1.779404121968184e+00  1.822044033444186e-01
  -2.084188994019380e+01  1.065368788016528e+00 -1.787992972124400e+00  1.800715622261646e-01
  -2.227595783509399e+01  1.074291403830358e+00 -1.805359922124627e+00  1.789237353950100e-01
  -2.180343496815003e+01  1.062590507589643e+00 -1.670944398696549e+00  1.796835941630957e-01
  -2.178472812226736e+01  1.054134598451090e+00 -1.644175912529825e+00  1.808009673901374e-01
  -1.993103520524584e+01  1.056463398515932e+00 -1.777706817852896e+00  1.813125008123177e-01
  -1.993103520524584e+01  1.056463398515932e+00 -1.777706817852896e+00  1.813125008123177e-01
  -1.993103520524584e+01  1.056463398515932e+00 -1.777706817852896e+00  1.813125008123177e-01
  -2.012266622982561e+01  1.056742690228565e+00 -1.783611843237378e+00  1.813418009992591e-01
  -2.012266622982561e+01  1.056742690228565e+00 -1.783611843237378e+00  1.813418009992591e-01
  -2.188027267774516e+01  1.069013779811928e+00 -1.802047846494494e+00  1.796736184945024e-01
  -2.227517328214653e+01  1.052641370753171e+00 -1.678583053588201e+00  1.812850860657922e-01
  -2.083871096826812e+01  1.056842083167082e+00 -1.788648054926262e+00  1.813871037998356e-01
  -2.083871096826812e+01  1.056842083167082e+00 -1.788648054926262e+00  1.813871037998356e-01
  -2.187110237668294e+01  1.046294849202839e+00 -1.764400361868991e+00  1.827377665062301e-01
  -2.141202019645289e+01  1.056502935380005e+00 -1.780766769525953e+00  1.813470542255603e-01
  -2.257471802771697e+01  1.067791774590733e+00 -1.763462425371300e+00  1.793952127480836e-01
  -2.257471802771697e+01  1.067791774590733e+00 -1.763462425371300e+00  1.793952127480836e-01
  -2.076950039720587e+01  1.068544063639974e+00 -1.773345436918915e+00  1.794021067131106e-01
  -2.035867436719432e+01  1.067434574120227e+00 -1.773850587078013e+00  1.795791120653312e-01
  -2.035867436719432e+01  1.067434574120227e+00 -1.773850587078013e+00  1.795791120653312e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -2.019277836689555e+01  1.058201951734479e+00 -1.755237675540995e+00  1.807891064172179e-01
  -2.019277836689555e+01  1.058201951734479e+00 -1.755237675540995e+00  1.807891064172179e-01
  -2.019277836689555e+01  1.058201951734479e+00 -1.755237675540995e+00  1.807891064172179e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.306590030412600e+01  1.058799965560568e+00 -1.783451542687052e+00  1.810276383248635e-01
  -2.030991648760941e+01  1.058842483269721e+00 -1.785867178776916e+00  1.810472693317051e-01
  -2.030991648760941e+01  1.058842483269721e+00 -1.785867178776916e+00  1.810472693317051e-01
  -2.208143833139805e+01  1.069065386884217e+00 -1.757128161195836e+00  1.791155473443466e-01
  -1.934019468720248e+01  1.060451521396189e+00 -1.757689470079357e+00  1.804517981871483e-01
  -1.934019468720248e+01  1.060451521396189e+00 -1.757689470079357e+00  1.804517981871483e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.225771627704547e+01  1.066842067247855e+00 -1.806542148407741e+00  1.800616204077407e-01
  -1.928909337552718e+01  1.056083980498580e+00 -1.753989350037407e+00  1.811117157791598e-01
  -1.928909337552718e+01  1.056083980498580e+00 -1.753989350037407e+00  1.811117157791598e-01
  -1.985070701985173e+01  1.054265976924448e+00 -1.754101402419497e+00  1.813926883615744e-01
  -1.985070701985173e+01  1.054265976924448e+00 -1.754101402419497e+00  1.813926883615744e-01
  -2.030402712016234e+01  1.060490504233292e+00 -1.768897339759949e+00  1.805844155966239e-01
  -2.132066064180199e+01  1.065785516193675e+00 -1.761624363544581e+00  1.796809942669582e-01
  -2.132066064180199e+01  1.065785516193675e+00 -1.761624363544581e+00  1.796809942669582e-01
  -2.021054693337215e+01  1.064581932503788e+00 -1.767209806048008e+00  1.799337638467598e-01
  -2.151513422107918e+01  1.045331753491208e+00 -1.712580975988971e+00  1.826616896784557e-01
  -2.151513422107918e+01  1.045331753491208e+00 -1.712580975988971e+00  1.826616896784557e-01
  -2.151513422107918e+01  1.045331753491208e+00 -1.712580975988971e+00  1.826616896784557e-01
  -2.151513422107918e+01  1.045331753491208e+00 -1.712580975988971e+00  1.826616896784557e-01
  -2.151513422107918e+01  1.045331753491208e+00 -1.712580975988971e+00  1.826616896784557e-01
  -2.062940774557923e+01  1.055700324058882e+00 -1.784181154590203e+00  1.815095924842826e-01
  -2.062940774557923e+01  1.055700324058882e+00 -1.784181154590203e+00  1.815095924842826e-01
  -2.062940774557923e+01  1.055700324058882e+00 -1.784181154590203e+00  1.815095924842826e-01
  -2.062940774557923e+01  1.055700324058882e+00 -1.784181154590203e+00  1.815095924842826e-01
  -1.895798025738754e+01  1.057988842887110e+00 -1.721727298525636e+00  1.806881405768301e-01
  -1.911390139455050e+01  1.058037662120767e+00 -1.721026255957070e+00  1.806764590357849e-01
  -1.891880429948743e+01  1.049082906123395e+00 -1.741737710604153e+00  1.821608160129354e-01
  -2.092222795192041e+01  1.066235303993443e+00 -1.796089321573976e+00  1.800350714918888e-01
  -2.092222795192041e+01  1.066235303993443e+00 -1.796089321573976e+00  1.800350714918888e-01
  -2.092222795192041e+01  1.066235303993443e+00 -1.796089321573976e+00  1.800350714918888e-01
  -2.092222795192041e+01  1.066235303993443e+00 -1.796089321573976e+00  1.800350714918888e-01
  -2.092222795192041e+01  1.066235303993443e+00 -1.796089321573976e+00  1.800350714918888e-01
  -1.891880429948743e+01  1.049082906123395e+00 -1.741737710604153e+00  1.821608160129354e-01
  -1.891880429948743e+01  1.049082906123395e+00 -1.741737710604153e+00  1.821608160129354e-01
  -1.891880429948743e+01  1.049082906123395e+00 -1.741737710604153e+00  1.821608160129354e-01
  -1.891880429948743e+01  1.049082906123395e+00 -1.741737710604153e+00  1.821608160129354e-01
  -1.891074950764565e+01  1.054581467031884e+00 -1.767630902473779e+00  1.814810040585496e-01
  -1.891074950764565e+01  1.054581467031884e+00 -1.767630902473779e+00  1.814810040585496e-01
  -1.891074950764565e+01  1.054581467031884e+00 -1.767630902473779e+00  1.814810040585496e-01
  -2.055479636973686e+01  1.058406818297097e+00 -1.767154507089784e+00  1.808834024283211e-01
  -2.055479636973686e+01  1.058406818297097e+00 -1.767154507089784e+00  1.808834024283211e-01
  -1.941641460108046e+01  1.047640614841605e+00 -1.723067589817900e+00  1.823287634087614e-01
  -1.941641460108046e+01  1.047640614841605e+00 -1.723067589817900e+00  1.823287634087614e-01
  -1.941641460108046e+01  1.047640614841605e+00 -1.723067589817900e+00  1.823287634087614e-01
  -1.922139614092467e+01  1.047952081207561e+00 -1.710889194832214e+00  1.822185841989527e-01
  -1.922139614092467e+01  1.047952081207561e+00 -1.710889194832214e+00  1.822185841989527e-01
  -1.922139614092467e+01  1.047952081207561e+00 -1.710889194832214e+00  1.822185841989527e-01
  -1.922139614092467e+01  1.047952081207561e+00 -1.710889194832214e+00  1.822185841989527e-01
  -2.041384099754517e+01  1.066805125614805e+00 -1.774119374085801e+00  1.796799003089475e-01
  -2.041384099754517e+01  1.066805125614805e+00 -1.774119374085801e+00  1.796799003089475e-01
  -2.084656822645915e+01  1.068410825107933e+00 -1.776897460506373e+00  1.794672893844163e-01
  -2.084656822645915e+01  1.068410825107933e+00 -1.776897460506373e+00  1.794672893844163e-01
  -2.266455367623597e+01  1.072811299280252e+00 -1.801779283633544e+00  1.791009702367084e-01
  -2.247087073510242e+01  1.066683984001327e+00 -1.775876943328080e+00  1.797161109248056e-01
  -2.476410724973948e+01  1.077177969617264e+00 -1.825036876616828e+00  1.787225362796661e-01
  -2.476410724973948e+01  1.077177969617264e+00 -1.825036876616828e+00  1.787225362796661e-01
  -2.476410724973948e+01  1.077177969617264e+00 -1.825036876616828e+00  1.787225362796661e-01
  -2.476410724973948e+01  1.077177969617264e+00 -1.825036876616828e+00  1.787225362796661e-01
  -2.069398487890240e+01  1.066454791337959e+00 -1.791941456202061e+00  1.799499969502992e-01
  -2.069398487890240e+01  1.066454791337959e+00 -1.791941456202061e+00  1.799499969502992e-01
  -2.097540600916461e+01  1.057189330323220e+00 -1.789315642446096e+00  1.813420296488595e-01
  -2.097540600916461e+01  1.057189330323220e+00 -1.789315642446096e+00  1.813420296488595e-01
  -2.097540600916461e+01  1.057189330323220e+00 -1.789315642446096e+00  1.813420296488595e-01
  -1.961987234602105e+01  1.057130268361739e+00 -1.768112458956909e+00  1.810961505988658e-01
  -1.961987234602105e+01  1.057130268361739e+00 -1.768112458956909e+00  1.810961505988658e-01
  -1.974448109040453e+01  1.056207278168843e+00 -1.765784766909994e+00  1.812098817331870e-01
  -2.272818341580419e+01  1.053526204680780e+00 -1.791047179014026e+00  1.819247690103599e-01
  -2.178379242774105e+01  9.893781931427535e-01 -1.548603672193785e+00  1.903870800067957e-01
  -2.178379242774105e+01  9.893781931427535e-01 -1.548603672193785e+00  1.903870800067957e-01
  -2.201606648342827e+01  1.060855037634100e+00 -1.797618400101171e+00  1.808754738768253e-01
  -2.201606648342827e+01  1.060855037634100e+00 -1.797618400101171e+00  1.808754738768253e-01
  -1.977064703639387e+01  1.059417925851779e+00 -1.781277081955164e+00  1.809022790861828e-01
  -2.158694990208310e+01  1.068481325052304e+00 -1.802094707274386e+00  1.797565247310864e-01
  -1.977417880020940e+01  1.053603906275235e+00 -1.754131956571199e+00  1.814946709651556e-01
  -2.021231869980098e+01  1.066520780293721e+00 -1.767879107600257e+00  1.796444839823004e-01
  -2.021231869980098e+01  1.066520780293721e+00 -1.767879107600257e+00  1.796444839823004e-01
  -2.021231869980098e+01  1.066520780293721e+00 -1.767879107600257e+00  1.796444839823004e-01
  -1.914009470996778e+01  1.060999240379415e+00 -1.763968714202828e+00  1.804470476474822e-01
  -1.914009470996778e+01  1.060999240379415e+00 -1.763968714202828e+00  1.804470476474822e-01
  -1.957316144257709e+01  1.061911182102480e+00 -1.766541261196175e+00  1.803396241547799e-01
  -1.957316144257709e+01  1.061911182102480e+00 -1.766541261196175e+00  1.803396241547799e-01
  -1.957316144257709e+01  1.061911182102480e+00 -1.766541261196175e+00  1.803396241547799e-01
  -1.957316144257709e+01  1.061911182102480e+00 -1.766541261196175e+00  1.803396241547799e-01
  -2.251676310671408e+01  1.074804184681186e+00 -1.807967786703737e+00  1.788785151222929e-01
  -2.251676310671408e+01  1.074804184681186e+00 -1.807967786703737e+00  1.788785151222929e-01
  -1.966377429915003e+01  1.055858026358355e+00 -1.770822975443479e+00  1.813249706783916e-01
  -1.960657209445860e+01  1.056464723490695e+00 -1.758669622193100e+00  1.810820105667077e-01
  -1.960657209445860e+01  1.056464723490695e+00 -1.758669622193100e+00  1.810820105667077e-01
  -2.075942206740491e+01  1.047119717049864e+00 -1.751346156217525e+00  1.825021507729612e-01
  -2.075942206740491e+01  1.047119717049864e+00 -1.751346156217525e+00  1.825021507729612e-01
  -2.075942206740491e+01  1.047119717049864e+00 -1.751346156217525e+00  1.825021507729612e-01
  -2.075942206740491e+01  1.047119717049864e+00 -1.751346156217525e+00  1.825021507729612e-01
  -2.075942206740491e+01  1.047119717049864e+00 -1.751346156217525e+00  1.825021507729612e-01
  -2.040191349691630e+01  1.051647206232077e+00 -1.674737514660016e+00  1.814166316230452e-01
  -2.049370801618520e+01  1.045315397250543e+00 -1.766470004982289e+00  1.829227990309577e-01
  -2.287922641486935e+01  1.077818441562834e+00 -1.803459671747972e+00  1.783805692544825e-01
  -2.287922641486935e+01  1.077818441562834e+00 -1.803459671747972e+00  1.783805692544825e-01
  -2.287922641486935e+01  1.077818441562834e+00 -1.803459671747972e+00  1.783805692544825e-01
  -2.272107189681966e+01  1.049494454805332e+00 -1.788787835182465e+00  1.825184838080788e-01
  -2.405213417905130e+01  1.010341409960462e+00 -1.587606814361074e+00  1.870273726995888e-01
  -2.691314245480162e+01  1.081785064739630e+00 -1.840935975514150e+00  1.782003517034500e-01
  -1.969863838183663e+01  1.058844433316339e+00 -1.713096089079488e+00  1.805142719867303e-01
  -1.969863838183663e+01  1.058844433316339e+00 -1.713096089079488e+00  1.805142719867303e-01
  -1.969863838183663e+01  1.058844433316339e+00 -1.713096089079488e+00  1.805142719867303e-01
  -1.968844697145011e+01  1.044476862459879e+00 -1.656742811663102e+00  1.824837856989208e-01
  -1.968844697145011e+01  1.044476862459879e+00 -1.656742811663102e+00  1.824837856989208e-01
  -1.968844697145011e+01  1.044476862459879e+00 -1.656742811663102e+00  1.824837856989208e-01
  -1.968844697145011e+01  1.044476862459879e+00 -1.656742811663102e+00  1.824837856989208e-01
  -2.009152295786774e+01  1.044763202048576e+00 -1.711598992199129e+00  1.827474906721655e-01
  -2.009152295786774e+01  1.044763202048576e+00 -1.711598992199129e+00  1.827474906721655e-01
  -2.009152295786774e+01  1.044763202048576e+00 -1.711598992199129e+00  1.827474906721655e-01
  -2.213062860252366e+01  1.071673856730569e+00 -1.796516923114059e+00  1.792073768300335e-01
  -1.931893468161078e+01  1.059830879719598e+00 -1.774497519644400e+00  1.807576567581018e-01
  -1.931893468161078e+01  1.059830879719598e+00 -1.774497519644400e+00  1.807576567581018e-01
  -1.931893468161078e+01  1.059830879719598e+00 -1.774497519644400e+00  1.807576567581018e-01
  -1.954510473722253e+01  1.059632717254079e+00 -1.757800125135151e+00  1.805818440811352e-01
  -2.095085497327419e+01  1.061426380073562e+00 -1.795389691503974e+00  1.807634385998969e-01
  -2.062940774557923e+01  1.055700324058882e+00 -1.784181154590203e+00  1.815095924842826e-01
  -2.062940774557923e+01  1.055700324058882e+00 -1.784181154590203e+00  1.815095924842826e-01
  -2.031423699460755e+01  1.067093407794159e+00 -1.770164262846137e+00  1.795853369777624e-01
  -2.031423699460755e+01  1.067093407794159e+00 -1.770164262846137e+00  1.795853369777624e-01
  -2.051119475813255e+01  1.063773423608270e+00 -1.790856053796178e+00  1.803486160821876e-01
  -2.051119475813255e+01  1.063773423608270e+00 -1.790856053796178e+00  1.803486160821876e-01
  -2.051119475813255e+01  1.063773423608270e+00 -1.790856053796178e+00  1.803486160821876e-01
  -2.193329532045408e+01  1.073710107566809e+00 -1.799984566593786e+00  1.789456154381508e-01
  -2.193329532045408e+01  1.073710107566809e+00 -1.799984566593786e+00  1.789456154381508e-01
  -2.213566818928522e+01  1.070854863072180e+00 -1.770717903891757e+00  1.790174061299814e-01
  -2.213566818928522e+01  1.070854863072180e+00 -1.770717903891757e+00  1.790174061299814e-01
  -2.062659978558858e+01  1.061030573868548e+00 -1.680024346316496e+00  1.799838964158637e-01
  -2.058749900321470e+01  1.065638688590124e+00 -1.792977847842355e+00  1.800882245886072e-01
  -2.058749900321470e+01  1.065638688590124e+00 -1.792977847842355e+00  1.800882245886072e-01
  -2.023290312652545e+01  1.063821563032796e+00 -1.789140851826073e+00  1.803212259893869e-01
  -2.023290312652545e+01  1.063821563032796e+00 -1.789140851826073e+00  1.803212259893869e-01
  -2.023290312652545e+01  1.063821563032796e+00 -1.789140851826073e+00  1.803212259893869e-01
  -2.045379902504133e+01  1.054270403339047e+00 -1.779097669134652e+00  1.816658161593716e-01
  -2.005609787612202e+01  1.054649254766013e+00 -1.778413969596691e+00  1.815999301795962e-01
  -2.042033933107643e+01  1.053969984753552e+00 -1.777690604472647e+00  1.816949969580652e-01
  -2.042033933107643e+01  1.053969984753552e+00 -1.777690604472647e+00  1.816949969580652e-01
  -2.042033933107643e+01  1.053969984753552e+00 -1.777690604472647e+00  1.816949969580652e-01
  -2.062168348012615e+01  1.053788097708522e+00 -1.783403558234494e+00  1.817930353845380e-01
  -2.136958851579368e+01  1.054075299032934e+00 -1.786199461151314e+00  1.817830643282081e-01
  -2.136958851579368e+01  1.054075299032934e+00 -1.786199461151314e+00  1.817830643282081e-01
  -1.912951012987150e+01  1.056987977610328e+00 -1.741389451096078e+00  1.809271411083117e-01
  -2.190836046995023e+01  1.052821224012621e+00 -1.777054507869095e+00  1.818624617201239e-01
  -2.102553718871388e+01  1.066337324690060e+00 -1.796762681843225e+00  1.800259834199895e-01
  -2.243108160689474e+01  1.055497497025388e+00 -1.764136658105192e+00  1.813008089739660e-01
  -2.602921526200751e+01  1.078772508320259e+00 -1.840396781208921e+00  1.786470586202086e-01
  -2.602921526200751e+01  1.078772508320259e+00 -1.840396781208921e+00  1.786470586202086e-01
  -1.995205984497382e+01  1.065613991144781e+00 -1.781613380641478e+00  1.799547536383927e-01
  -2.215132884122782e+01  1.071888316093013e+00 -1.767774239049793e+00  1.788263634230063e-01
  -1.869226379145270e+01  1.054216088242898e+00 -1.762612656547753e+00  1.814759300599344e-01
  -1.898645382246299e+01  1.056197172500063e+00 -1.766630464892369e+00  1.812206935399217e-01
  -1.894231385404198e+01  1.056569745869348e+00 -1.769229938935080e+00  1.811945292443773e-01
  -2.097210460708828e+01  1.066744754020241e+00 -1.794631696675394e+00  1.799377057097349e-01
  -2.097210460708828e+01  1.066744754020241e+00 -1.794631696675394e+00  1.799377057097349e-01
  -2.097210460708828e+01  1.066744754020241e+00 -1.794631696675394e+00  1.799377057097349e-01
  -2.066214943285079e+01  1.043027824406724e+00 -1.760927392782172e+00  1.832209604987606e-01
  -2.066214943285079e+01  1.043027824406724e+00 -1.760927392782172e+00  1.832209604987606e-01
  -2.066214943285079e+01  1.043027824406724e+00 -1.760927392782172e+00  1.832209604987606e-01
  -2.066214943285079e+01  1.043027824406724e+00 -1.760927392782172e+00  1.832209604987606e-01
  -2.066214943285079e+01  1.043027824406724e+00 -1.760927392782172e+00  1.832209604987606e-01
  -2.066214943285079e+01  1.043027824406724e+00 -1.760927392782172e+00  1.832209604987606e-01
  -2.200659636010167e+01  1.069214260717153e+00 -1.763617443019339e+00  1.791733322159193e-01
  -2.251689200163965e+01  1.017594344568450e+00 -1.616788378647025e+00  1.860920988389697e-01
  -2.191705481991125e+01  1.017536967488476e+00 -1.665586361873932e+00  1.865218336286264e-01
  -2.191705481991125e+01  1.017536967488476e+00 -1.665586361873932e+00  1.865218336286264e-01
  -2.191705481991125e+01  1.017536967488476e+00 -1.665586361873932e+00  1.865218336286264e-01
  -2.162795479696985e+01  1.067667093961115e+00 -1.743511244496001e+00  1.792993314112678e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -1.896802616301760e+01  1.057073838319383e+00 -1.714260722669266e+00  1.807866235628410e-01
  -2.209781362061311e+01  1.071768015670333e+00 -1.780303901896341e+00  1.790003307375560e-01
  -2.209781362061311e+01  1.071768015670333e+00 -1.780303901896341e+00  1.790003307375560e-01
  -2.079905302294717e+01  1.058301888581721e+00 -1.790611147964288e+00  1.811862843824627e-01
  -2.079905302294717e+01  1.058301888581721e+00 -1.790611147964288e+00  1.811862843824627e-01
  -2.316905454669539e+01  1.076905258408174e+00 -1.795456372773771e+00  1.784224113315881e-01
  -2.081876297019181e+01  1.066613394934076e+00 -1.766884624330403e+00  1.796162621510271e-01
  -2.088914741751276e+01  1.067002038736844e+00 -1.766813007015085e+00  1.795554692262775e-01
  -2.088914741751276e+01  1.067002038736844e+00 -1.766813007015085e+00  1.795554692262775e-01
  -2.078820670139645e+01  1.066709920197286e+00 -1.767069559950485e+00  1.796037704800592e-01
  -2.119478801567933e+01  1.064023064959640e+00 -1.798868012911780e+00  1.804070904438996e-01
  -2.119478801567933e+01  1.064023064959640e+00 -1.798868012911780e+00  1.804070904438996e-01
  -2.142789375014059e+01  1.063063876701140e+00 -1.798460981383428e+00  1.805477124963674e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -2.143773481024821e+01  1.048209140899903e+00 -1.778395631082053e+00  1.826041785566782e-01
  -2.274974432318742e+01  1.075103996307348e+00 -1.810852493940505e+00  1.788684740160364e-01
  -2.274974432318742e+01  1.075103996307348e+00 -1.810852493940505e+00  1.788684740160364e-01
  -2.403059828281305e+01  1.070077435919361e+00 -1.818147838692546e+00  1.796949455043644e-01
  -2.072001972516052e+01  1.065028316881802e+00 -1.784045466845432e+00  1.800761082007578e-01
  -2.019277836689555e+01  1.058201951734479e+00 -1.755237675540995e+00  1.807891064172179e-01
  -2.100962263000579e+01  1.057138682785168e+00 -1.766549239229644e+00  1.810768786912318e-01
  -2.100962263000579e+01  1.057138682785168e+00 -1.766549239229644e+00  1.810768786912318e-01
  -1.975202992572946e+01  1.058334666796040e+00 -1.774780403506477e+00  1.809921326909993e-01
  -2.046554149094801e+01  1.067019490035154e+00 -1.790530201129920e+00  1.798472668840809e-01
  -1.990566878181337e+01  1.051734022655469e+00 -1.758775114498223e+00  1.818128501503452e-01
  -1.990566878181337e+01  1.051734022655469e+00 -1.758775114498223e+00  1.818128501503452e-01
  -1.850013513318824e+01  1.051233706336275e+00 -1.756689931476773e+00  1.818639544516298e-01
  -1.850013513318824e+01  1.051233706336275e+00 -1.756689931476773e+00  1.818639544516298e-01
  -1.850013513318824e+01  1.051233706336275e+00 -1.756689931476773e+00  1.818639544516298e-01
  -1.850013513318824e+01  1.051233706336275e+00 -1.756689931476773e+00  1.818639544516298e-01
  -1.850013513318824e+01  1.051233706336275e+00 -1.756689931476773e+00  1.818639544516298e-01
  -1.850013513318824e+01  1.051233706336275e+00 -1.756689931476773e+00  1.818639544516298e-01
  -1.850013513318824e+01  1.051233706336275e+00 -1.756689931476773e+00  1.818639544516298e-01
  -1.920252444889758e+01  1.048011907831344e+00 -1.713812206456452e+00  1.822223469298872e-01
  -1.920252444889758e+01  1.048011907831344e+00 -1.713812206456452e+00  1.822223469298872e-01
  -1.919728996184926e+01  1.048010241212795e+00 -1.713785214075031e+00  1.822225089326922e-01
  -1.919728996184926e+01  1.048010241212795e+00 -1.713785214075031e+00  1.822225089326922e-01
  -1.970660097632931e+01  1.051614047319883e+00 -1.685624400049348e+00  1.814875829467177e-01
  -2.010203529541219e+01  1.062635688193076e+00 -1.782121530486702e+00  1.804174587251574e-01
  -2.013314550704258e+01  1.063355057358920e+00 -1.785074567545662e+00  1.803430314626523e-01
  -2.151513422107918e+01  1.045331753491208e+00 -1.712580975988971e+00  1.826616896784557e-01
  -2.225528197646430e+01  1.031697079949526e+00 -1.604128962127287e+00  1.839273110728036e-01
  -2.264733882482670e+01  1.073822379375167e+00 -1.803579056022701e+00  1.789702825086832e-01
  -2.264733882482670e+01  1.073822379375167e+00 -1.803579056022701e+00  1.789702825086832e-01
  -2.410335429362214e+01  1.078066360577755e+00 -1.806316836497131e+00  1.783794039261401e-01
  -2.611988516857485e+01  1.078013092339606e+00 -1.804782175917853e+00  1.783637755152021e-01
  -2.015834988612123e+01  1.063860586464335e+00 -1.742535513363838e+00  1.798802735942802e-01
  -2.015834988612123e+01  1.063860586464335e+00 -1.742535513363838e+00  1.798802735942802e-01
  -2.015834988612123e+01  1.063860586464335e+00 -1.742535513363838e+00  1.798802735942802e-01
  -2.140512123210961e+01  1.055901614906077e+00 -1.653519863030993e+00  1.805866406134637e-01
  -2.115435405307966e+01  1.057827153235291e+00 -1.726019499845183e+00  1.807380677402305e-01
  -2.752238254329694e+01  1.092619494865161e+00 -1.824029701166286e+00  1.764349608785124e-01
  -2.628322048942224e+01  1.082358792025916e+00 -1.790736921847114e+00  1.775633355870682e-01
  -2.173693244029935e+01  1.058991150401828e+00 -1.675543546827108e+00  1.802601647415414e-01
  -2.193329532045408e+01  1.073710107566809e+00 -1.799984566593786e+00  1.789456154381508e-01
  -2.185027671995073e+01  1.073462439717968e+00 -1.797445935871331e+00  1.789518426618600e-01
  -2.185027671995073e+01  1.073462439717968e+00 -1.797445935871331e+00  1.789518426618600e-01
  -2.191445351981812e+01  1.072483226458525e+00 -1.781956648091456e+00  1.789141890350537e-01
  -2.215331449970034e+01  1.048132472419531e+00 -1.774850647262723e+00  1.825708088398494e-01
  -2.255909710869401e+01  1.067535765332042e+00 -1.695879357894160e+00  1.791054094694982e-01
  -2.202289956594091e+01  1.066961646443974e+00 -1.690868160947789e+00  1.791585963904118e-01
  -2.202289956594091e+01  1.066961646443974e+00 -1.690868160947789e+00  1.791585963904118e-01
  -2.202289956594091e+01  1.066961646443974e+00 -1.690868160947789e+00  1.791585963904118e-01
  -2.202289956594091e+01  1.066961646443974e+00 -1.690868160947789e+00  1.791585963904118e-01
  -2.101798247562196e+01  1.066749420643020e+00 -1.757525318973302e+00  1.794786295282853e-01
  -2.438342229092890e+01  1.077520217196358e+00 -1.826650731656059e+00  1.786880757112922e-01
  -2.006361472234203e+01  1.065739148833293e+00 -1.768309371707543e+00  1.797699435523906e-01
  -2.035836113205090e+01  1.064929467015955e+00 -1.767928164973749e+00  1.798890502576009e-01
  -2.316416023458161e+01  1.045803010258147e+00 -1.714184950601023e+00  1.825930410550774e-01
  -2.218207115535351e+01  1.018243193904975e+00 -1.603610636588960e+00  1.859756086190338e-01
  -2.218207115535351e+01  1.018243193904975e+00 -1.603610636588960e+00  1.859756086190338e-01
  -1.940727291532366e+01  1.060878901537860e+00 -1.775739086350303e+00  1.806105092977926e-01
  -1.940727291532366e+01  1.060878901537860e+00 -1.775739086350303e+00  1.806105092977926e-01
  -1.946607081742651e+01  1.061392804613279e+00 -1.777707380318804e+00  1.805558152084028e-01
  -1.946607081742651e+01  1.061392804613279e+00 -1.777707380318804e+00  1.805558152084028e-01
  -1.946607081742651e+01  1.061392804613279e+00 -1.777707380318804e+00  1.805558152084028e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.011465447889946e+01  1.036644238099792e+00 -1.630071469903257e+00  1.834864661079149e-01
  -2.197359025886220e+01  1.056080694059507e+00 -1.783672601880823e+00  1.814413017415600e-01
  -1.916457959755688e+01  1.052229667447278e+00 -1.689133312278677e+00  1.814073913352201e-01
  -1.881689195907749e+01  1.052036297482054e+00 -1.710351090162683e+00  1.815509748812530e-01
  -1.881689195907749e+01  1.052036297482054e+00 -1.710351090162683e+00  1.815509748812530e-01
  -1.881689195907749e+01  1.052036297482054e+00 -1.710351090162683e+00  1.815509748812530e-01
