# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$ $A_3^{\mathrm{surf}}$  $A_{-1}^{\mathrm{surf}}$
  -2.493929349179043e+02  1.407826207196367e+00 -2.016171945936801e+00  3.464779217358451e+32  5.766911248394238e-11 -4.834234553857516e-06
  -2.505749954512679e+02  1.408236334049369e+00 -2.019754328497302e+00  3.464779217358451e+32  5.598151358359761e-11 -4.826524978934092e-06
  -2.505749954512679e+02  1.408236334049369e+00 -2.019754328497302e+00  3.464779217358451e+32  5.598151358359761e-11 -4.826524978934092e-06
  -2.512727333647854e+02  1.408397202081678e+00 -2.019742870379016e+00  3.464779217358451e+32  5.411241451404117e-11 -4.747473370963789e-06
  -2.512727333647854e+02  1.408397202081678e+00 -2.019742870379016e+00  3.464779217358451e+32  5.411241451404117e-11 -4.747473370963789e-06
  -2.547826280132052e+02  1.402180129115738e+00 -1.974313586325831e+00  3.464779217358451e+32  6.396355898199894e-11 -5.064295669122922e-06
  -2.494649285474003e+02  1.410931032552384e+00 -2.038581464479782e+00  3.464779217358451e+32  5.067641806411744e-11 -4.566330111115486e-06
  -2.532170616009566e+02  1.411475875900995e+00 -2.039115038856008e+00  3.464779217358451e+32  4.428168760130335e-11 -4.287469353100822e-06
  -2.514990177016543e+02  1.407836324779251e+00 -2.021517354410574e+00  3.464779217358451e+32  6.266279489004310e-11 -5.095652674190071e-06
  -2.514990177016543e+02  1.407836324779251e+00 -2.021517354410574e+00  3.464779217358451e+32  6.266279489004310e-11 -5.095652674190071e-06
  -2.514990177016543e+02  1.407836324779251e+00 -2.021517354410574e+00  3.464779217358451e+32  6.266279489004310e-11 -5.095652674190071e-06
  -2.508950248823282e+02  1.405468345033595e+00 -1.999189077921472e+00  3.464779217358451e+32  6.182820604495121e-11 -4.991025990655183e-06
  -2.508950248823282e+02  1.405468345033595e+00 -1.999189077921472e+00  3.464779217358451e+32  6.182820604495121e-11 -4.991025990655183e-06
  -2.508950248823282e+02  1.405468345033595e+00 -1.999189077921472e+00  3.464779217358451e+32  6.182820604495121e-11 -4.991025990655183e-06
  -2.509015634691434e+02  1.406214829040377e+00 -1.998318228717628e+00  3.464779217358451e+32  5.115909416649546e-11 -4.524029653034578e-06
  -2.509015634691434e+02  1.406214829040377e+00 -1.998318228717628e+00  3.464779217358451e+32  5.115909416649546e-11 -4.524029653034578e-06
  -2.520127266130133e+02  1.407024248714588e+00 -2.013378614037107e+00  3.464779217358451e+32  5.801468584788274e-11 -4.939890162533501e-06
  -2.510694238974467e+02  1.407589977804575e+00 -2.017211422628344e+00  3.464779217358451e+32  5.717047005477434e-11 -4.898065445547235e-06
  -2.498701555716385e+02  1.408213737206698e+00 -2.021764582216912e+00  3.464779217358451e+32  5.777979315831767e-11 -4.886966582734780e-06
  -2.498701555716385e+02  1.408213737206698e+00 -2.021764582216912e+00  3.464779217358451e+32  5.777979315831767e-11 -4.886966582734780e-06
  -2.491709951678565e+02  1.408859561575865e+00 -2.023510669181866e+00  3.464779217358451e+32  5.363510792288719e-11 -4.671889751850659e-06
  -2.501007847117961e+02  1.408200424316895e+00 -2.018387897955048e+00  3.464779217358451e+32  5.415180203794930e-11 -4.676100523816069e-06
  -2.510414096221965e+02  1.411538486137537e+00 -2.042730317597894e+00  3.464779217358451e+32  4.929172103105877e-11 -4.469403688324671e-06
  -2.491933565195866e+02  1.411019596302803e+00 -2.039762127282849e+00  3.464779217358451e+32  5.131650782139690e-11 -4.591932291993800e-06
  -2.490881936413281e+02  1.410837277988128e+00 -2.038469347033627e+00  3.464779217358451e+32  5.173420383258277e-11 -4.601021904278833e-06
  -2.490881936413281e+02  1.410837277988128e+00 -2.038469347033627e+00  3.464779217358451e+32  5.173420383258277e-11 -4.601021904278833e-06
  -2.488365668032569e+02  1.410717965134427e+00 -2.038041508869039e+00  3.464779217358451e+32  5.260527888385732e-11 -4.643576425720665e-06
  -2.486538488460571e+02  1.411584312941370e+00 -2.045464389635636e+00  3.464779217358451e+32  5.326224234508711e-11 -4.669139651049063e-06
  -2.486538488460571e+02  1.411584312941370e+00 -2.045464389635636e+00  3.464779217358451e+32  5.326224234508711e-11 -4.669139651049063e-06
  -2.486538488460571e+02  1.411584312941370e+00 -2.045464389635636e+00  3.464779217358451e+32  5.326224234508711e-11 -4.669139651049063e-06
  -2.486538488460571e+02  1.411584312941370e+00 -2.045464389635636e+00  3.464779217358451e+32  5.326224234508711e-11 -4.669139651049063e-06
  -2.486538488460571e+02  1.411584312941370e+00 -2.045464389635636e+00  3.464779217358451e+32  5.326224234508711e-11 -4.669139651049063e-06
  -2.486538488460571e+02  1.411584312941370e+00 -2.045464389635636e+00  3.464779217358451e+32  5.326224234508711e-11 -4.669139651049063e-06
  -2.486538488460571e+02  1.411584312941370e+00 -2.045464389635636e+00  3.464779217358451e+32  5.326224234508711e-11 -4.669139651049063e-06
  -2.491891020460309e+02  1.409851057291133e+00 -2.030319491094957e+00  3.464779217358451e+32  5.164122416155736e-11 -4.596188434171315e-06
  -2.501585896634072e+02  1.404841672889703e+00 -1.989665539127455e+00  3.464779217358451e+32  5.505914151392175e-11 -4.684741779832295e-06
  -2.501585896634072e+02  1.404841672889703e+00 -1.989665539127455e+00  3.464779217358451e+32  5.505914151392175e-11 -4.684741779832295e-06
  -2.498920968846902e+02  1.405758958574351e+00 -1.996929585835903e+00  3.464779217358451e+32  5.433445201497364e-11 -4.658456370853144e-06
  -2.498920968846902e+02  1.405758958574351e+00 -1.996929585835903e+00  3.464779217358451e+32  5.433445201497364e-11 -4.658456370853144e-06
  -2.514504088299528e+02  1.403242659023794e+00 -1.980820587722160e+00  3.464779217358451e+32  5.837000242635838e-11 -4.884256915253273e-06
  -2.514504088299528e+02  1.403242659023794e+00 -1.980820587722160e+00  3.464779217358451e+32  5.837000242635838e-11 -4.884256915253273e-06
  -2.514504088299528e+02  1.403242659023794e+00 -1.980820587722160e+00  3.464779217358451e+32  5.837000242635838e-11 -4.884256915253273e-06
  -2.514504088299528e+02  1.403242659023794e+00 -1.980820587722160e+00  3.464779217358451e+32  5.837000242635838e-11 -4.884256915253273e-06
  -2.514504088299528e+02  1.403242659023794e+00 -1.980820587722160e+00  3.464779217358451e+32  5.837000242635838e-11 -4.884256915253273e-06
  -2.529252797625792e+02  1.408273561386063e+00 -2.016228791561543e+00  3.464779217358451e+32  4.894104841208864e-11 -4.546443797684517e-06
  -2.516540486837670e+02  1.406756814630588e+00 -2.008439191855601e+00  3.464779217358451e+32  5.412496118881315e-11 -4.792142319725626e-06
  -2.485979668048042e+02  1.410327489696643e+00 -2.037990404675897e+00  3.464779217358451e+32  5.776009430805088e-11 -4.875234346939129e-06
  -2.487047463702104e+02  1.410587168070056e+00 -2.040699020476165e+00  3.464779217358451e+32  5.839211973197826e-11 -4.909096719763094e-06
  -2.486984189988529e+02  1.410588138732401e+00 -2.040692929789353e+00  3.464779217358451e+32  5.837572269911556e-11 -4.908139438659511e-06
  -2.485691983704873e+02  1.410658106773264e+00 -2.040787755977408e+00  3.464779217358451e+32  5.767215892513829e-11 -4.875463032124087e-06
  -2.485691983704873e+02  1.410658106773264e+00 -2.040787755977408e+00  3.464779217358451e+32  5.767215892513829e-11 -4.875463032124087e-06
  -2.484896281522817e+02  1.410724036369375e+00 -2.041241520903623e+00  3.464779217358451e+32  5.773661235155794e-11 -4.871006444285663e-06
  -2.484896281522817e+02  1.410724036369375e+00 -2.041241520903623e+00  3.464779217358451e+32  5.773661235155794e-11 -4.871006444285663e-06
  -2.491913479082125e+02  1.410487894429655e+00 -2.040509553753073e+00  3.464779217358451e+32  5.918014687186661e-11 -4.957215269707029e-06
  -2.516704844253547e+02  1.410387956479016e+00 -2.037916636170544e+00  3.464779217358451e+32  6.018901477816873e-11 -4.861895999558726e-06
  -2.516704844253547e+02  1.410387956479016e+00 -2.037916636170544e+00  3.464779217358451e+32  6.018901477816873e-11 -4.861895999558726e-06
  -2.517667087457296e+02  1.400312121520144e+00 -1.953481893052466e+00  3.464779217358451e+32  5.317093912595369e-11 -4.670769888690078e-06
  -2.517667087457296e+02  1.400312121520144e+00 -1.953481893052466e+00  3.464779217358451e+32  5.317093912595369e-11 -4.670769888690078e-06
  -2.491268101910000e+02  1.410725307817095e+00 -2.038453250246964e+00  3.464779217358451e+32  5.249173749528054e-11 -4.666268472838711e-06
  -2.492139225686130e+02  1.410437308291847e+00 -2.035908698472128e+00  3.464779217358451e+32  5.223852469065024e-11 -4.653947783555430e-06
  -2.491186621532009e+02  1.410097604283578e+00 -2.033132655307428e+00  3.464779217358451e+32  5.266461297275929e-11 -4.663980753452101e-06
  -2.491186621532009e+02  1.410097604283578e+00 -2.033132655307428e+00  3.464779217358451e+32  5.266461297275929e-11 -4.663980753452101e-06
  -2.491186621532009e+02  1.410097604283578e+00 -2.033132655307428e+00  3.464779217358451e+32  5.266461297275929e-11 -4.663980753452101e-06
  -2.497756381738937e+02  1.410373803055016e+00 -2.036228747852683e+00  3.464779217358451e+32  5.228719341528034e-11 -4.685959230895024e-06
  -2.497756381738937e+02  1.410373803055016e+00 -2.036228747852683e+00  3.464779217358451e+32  5.228719341528034e-11 -4.685959230895024e-06
  -2.505015849619483e+02  1.410217389012553e+00 -2.035472587917395e+00  3.464779217358451e+32  5.247381696251001e-11 -4.714623975550781e-06
  -2.505015849619483e+02  1.410217389012553e+00 -2.035472587917395e+00  3.464779217358451e+32  5.247381696251001e-11 -4.714623975550781e-06
  -2.496661731152923e+02  1.408680269028153e+00 -2.023548377618139e+00  3.464779217358451e+32  5.493923065385266e-11 -4.788726344788114e-06
  -2.524042006670345e+02  1.404374646937585e+00 -1.982878246837494e+00  3.464779217358451e+32  4.660348739111264e-11 -4.385517861707192e-06
  -2.516800423391879e+02  1.404994488053667e+00 -1.988475787379684e+00  3.464779217358451e+32  4.791850007947053e-11 -4.428115455990786e-06
  -2.520038923446292e+02  1.405114619249458e+00 -1.989287765950564e+00  3.464779217358451e+32  4.748791367380459e-11 -4.408911677747893e-06
  -2.520548741803968e+02  1.405250302777156e+00 -1.990360850935245e+00  3.464779217358451e+32  4.735252542596245e-11 -4.404494227650285e-06
  -2.508679912444698e+02  1.406427670361054e+00 -2.000518867608607e+00  3.464779217358451e+32  4.873158959296797e-11 -4.462892733664364e-06
  -2.509679895589772e+02  1.406486975347658e+00 -2.000924704636603e+00  3.464779217358451e+32  4.849498430910931e-11 -4.454597162612863e-06
  -2.524934475886236e+02  1.404997855783121e+00 -1.987612997535397e+00  3.464779217358451e+32  4.623833315106138e-11 -4.362192587218858e-06
  -2.526895082402078e+02  1.408973510298914e+00 -2.025093367737042e+00  3.464779217358451e+32  5.858342732289851e-11 -4.877813604305698e-06
  -2.532806446368413e+02  1.410950305112033e+00 -2.041537549395340e+00  3.464779217358451e+32  5.929045558404111e-11 -4.797919339037616e-06
  -2.493550702890514e+02  1.408209224310819e+00 -2.019304214109266e+00  3.464779217358451e+32  5.749728103205228e-11 -4.797654512669448e-06
  -2.506998202401157e+02  1.405878486842812e+00 -2.002407996694954e+00  3.464779217358451e+32  5.731107132128477e-11 -4.865616937674749e-06
  -2.502817353667539e+02  1.411558175267610e+00 -2.045503590721020e+00  3.464779217358451e+32  5.775185625661548e-11 -4.767351699058200e-06
  -2.502613481843493e+02  1.409831917793991e+00 -2.037382777151032e+00  3.464779217358451e+32  6.282376680679668e-11 -5.096496503245595e-06
  -2.506507856077964e+02  1.410088376881694e+00 -2.040045112630172e+00  3.464779217358451e+32  6.368786783763407e-11 -5.132859190398998e-06
  -2.500829346868065e+02  1.410017182772038e+00 -2.038391049243236e+00  3.464779217358451e+32  6.337704384482661e-11 -5.088554413436751e-06
  -2.500829346868065e+02  1.410017182772038e+00 -2.038391049243236e+00  3.464779217358451e+32  6.337704384482661e-11 -5.088554413436751e-06
  -2.500829346868065e+02  1.410017182772038e+00 -2.038391049243236e+00  3.464779217358451e+32  6.337704384482661e-11 -5.088554413436751e-06
  -2.492885400929634e+02  1.407689219877355e+00 -2.016878471688554e+00  3.464779217358451e+32  5.889548162561407e-11 -4.906657975639971e-06
  -2.511946927267977e+02  1.409878853182521e+00 -2.037976190732632e+00  3.464779217358451e+32  6.495097020389727e-11 -5.136303714553895e-06
  -2.495967021343962e+02  1.407504717546980e+00 -2.010880257817315e+00  3.464779217358451e+32  5.144069232778144e-11 -4.584994939645544e-06
  -2.495967021343962e+02  1.407504717546980e+00 -2.010880257817315e+00  3.464779217358451e+32  5.144069232778144e-11 -4.584994939645544e-06
  -2.496230317016332e+02  1.408731052864469e+00 -2.020438245491786e+00  3.464779217358451e+32  5.070677364151606e-11 -4.552761793110760e-06
  -2.543471372606022e+02  1.411990428334265e+00 -2.042566707322067e+00  3.464779217358451e+32  4.294039038402186e-11 -4.220250143985781e-06
  -2.518902613863161e+02  1.400572246670563e+00 -1.957951226369521e+00  3.464779217358451e+32  5.877950266280810e-11 -4.876156969152954e-06
  -2.518902613863161e+02  1.400572246670563e+00 -1.957951226369521e+00  3.464779217358451e+32  5.877950266280810e-11 -4.876156969152954e-06
  -2.518902613863161e+02  1.400572246670563e+00 -1.957951226369521e+00  3.464779217358451e+32  5.877950266280810e-11 -4.876156969152954e-06
  -2.537829852422122e+02  1.409649164753353e+00 -2.037826346310252e+00  3.464779217358451e+32  6.816198766501427e-11 -5.312939274699119e-06
  -2.506373452153603e+02  1.408501923519351e+00 -2.025096899670880e+00  3.464779217358451e+32  6.332752849102426e-11 -5.074010064404397e-06
  -2.506373452153603e+02  1.408501923519351e+00 -2.025096899670880e+00  3.464779217358451e+32  6.332752849102426e-11 -5.074010064404397e-06
  -2.506373452153603e+02  1.408501923519351e+00 -2.025096899670880e+00  3.464779217358451e+32  6.332752849102426e-11 -5.074010064404397e-06
  -2.521562880752069e+02  1.408083952316696e+00 -2.022568285247548e+00  3.464779217358451e+32  6.560613925721785e-11 -5.157390852356838e-06
  -2.527326628909638e+02  1.409746163596407e+00 -2.037986273112197e+00  3.464779217358451e+32  6.583417667638132e-11 -5.242913463805451e-06
  -2.534416812474677e+02  1.409718413069705e+00 -2.038288371914222e+00  3.464779217358451e+32  6.650550923951495e-11 -5.278164471530784e-06
  -2.516241294577562e+02  1.410167707874423e+00 -2.040779428815449e+00  3.464779217358451e+32  6.371590857462959e-11 -5.169143492380418e-06
  -2.516241294577562e+02  1.410167707874423e+00 -2.040779428815449e+00  3.464779217358451e+32  6.371590857462959e-11 -5.169143492380418e-06
  -2.512192264123627e+02  1.404417893392577e+00 -1.987741403410557e+00  3.464779217358451e+32  5.352541253673618e-11 -4.674338172611232e-06
  -2.512192264123627e+02  1.404417893392577e+00 -1.987741403410557e+00  3.464779217358451e+32  5.352541253673618e-11 -4.674338172611232e-06
  -2.508654183243479e+02  1.402802170956078e+00 -1.972075202681780e+00  3.464779217358451e+32  5.136701111662620e-11 -4.564549357429306e-06
  -2.508654183243479e+02  1.402802170956078e+00 -1.972075202681780e+00  3.464779217358451e+32  5.136701111662620e-11 -4.564549357429306e-06
  -2.519477284532742e+02  1.409998440783861e+00 -2.032775218471019e+00  3.464779217358451e+32  5.639774873966137e-11 -4.700321715814630e-06
  -2.519030169434003e+02  1.410000440165989e+00 -2.032817060447288e+00  3.464779217358451e+32  5.643328938014028e-11 -4.702349980156511e-06
  -2.533606208690653e+02  1.407189518892322e+00 -2.012267134571698e+00  3.464779217358451e+32  5.276354171655847e-11 -4.721649166421830e-06
  -2.518702409387811e+02  1.409782871855183e+00 -2.038206783378631e+00  3.464779217358451e+32  6.618551844031188e-11 -5.203070306059768e-06
  -2.501061810626103e+02  1.408381256847235e+00 -2.023890825843723e+00  3.464779217358451e+32  6.241360821224845e-11 -5.028121289923464e-06
  -2.501290248581674e+02  1.408359735679302e+00 -2.023703940971341e+00  3.464779217358451e+32  6.243597539788749e-11 -5.027860525792808e-06
  -2.516710636992218e+02  1.408811788544311e+00 -2.029838559198851e+00  3.464779217358451e+32  6.572122664265968e-11 -5.190604221317676e-06
  -2.523047767020210e+02  1.408114895487122e+00 -2.018555181877113e+00  3.464779217358451e+32  6.117340726109271e-11 -4.923473579462934e-06
  -2.523047767020210e+02  1.408114895487122e+00 -2.018555181877113e+00  3.464779217358451e+32  6.117340726109271e-11 -4.923473579462934e-06
  -2.562549256986682e+02  1.408243426685980e+00 -2.024416574010812e+00  3.464779217358451e+32  6.060286244809784e-11 -5.109855907875201e-06
  -2.503942936651249e+02  1.408208107606950e+00 -2.021244863031399e+00  3.464779217358451e+32  5.824116101070146e-11 -4.927175833482571e-06
  -2.503942936651249e+02  1.408208107606950e+00 -2.021244863031399e+00  3.464779217358451e+32  5.824116101070146e-11 -4.927175833482571e-06
  -2.524371906900013e+02  1.400447329945296e+00 -1.952145988458395e+00  3.464779217358451e+32  5.228515209413861e-11 -4.544208452664946e-06
  -2.529425379433089e+02  1.403645779204726e+00 -1.976578675568545e+00  3.464779217358451e+32  5.212388635601185e-11 -4.529643426980522e-06
  -2.515987543324999e+02  1.403182252328158e+00 -1.974135143130505e+00  3.464779217358451e+32  5.319066584301132e-11 -4.589217534302773e-06
  -2.515987543324999e+02  1.403182252328158e+00 -1.974135143130505e+00  3.464779217358451e+32  5.319066584301132e-11 -4.589217534302773e-06
  -2.527093717650912e+02  1.407817503614152e+00 -2.013698064437329e+00  3.464779217358451e+32  5.686662900489640e-11 -4.686560539096681e-06
  -2.545826914594424e+02  1.411433718977098e+00 -2.039095370031205e+00  3.464779217358451e+32  4.302449382904089e-11 -4.283708388264680e-06
  -2.519419451152210e+02  1.401703245987190e+00 -1.963368929429038e+00  3.464779217358451e+32  5.267063808107938e-11 -4.580261971285821e-06
  -2.533502156040956e+02  1.407049561074750e+00 -2.007868643224290e+00  3.464779217358451e+32  5.137227586131868e-11 -4.664479725836022e-06
  -2.533502156040956e+02  1.407049561074750e+00 -2.007868643224290e+00  3.464779217358451e+32  5.137227586131868e-11 -4.664479725836022e-06
  -2.536227000050102e+02  1.403546022864116e+00 -1.977375386637332e+00  3.464779217358451e+32  4.798654893980648e-11 -4.505373653248985e-06
  -2.533155351899191e+02  1.403870808829285e+00 -1.980084844760425e+00  3.464779217358451e+32  4.814741391943446e-11 -4.509479362936247e-06
  -2.550534365592485e+02  1.402820950701028e+00 -1.971128596274967e+00  3.464779217358451e+32  4.695973934805624e-11 -4.476539884738903e-06
  -2.534940609341629e+02  1.400695127466492e+00 -1.951983142856887e+00  3.464779217358451e+32  4.733049934049884e-11 -4.409922972649029e-06
  -2.506934330567357e+02  1.404784215323011e+00 -1.987368619112255e+00  3.464779217358451e+32  5.057760492944712e-11 -4.538178490241918e-06
  -2.526561285306880e+02  1.403710468938772e+00 -1.981292006526929e+00  3.464779217358451e+32  5.318006168876898e-11 -4.717628640141884e-06
  -2.548324591000114e+02  1.401197547503632e+00 -1.959043868690518e+00  3.464779217358451e+32  4.748860285051817e-11 -4.461432319209706e-06
  -2.548324591000114e+02  1.401197547503632e+00 -1.959043868690518e+00  3.464779217358451e+32  4.748860285051817e-11 -4.461432319209706e-06
  -2.522020041676147e+02  1.402997379701749e+00 -1.975664463150824e+00  3.464779217358451e+32  5.135109405451723e-11 -4.625965959625839e-06
  -2.529610824392626e+02  1.402714130537346e+00 -1.973202361343816e+00  3.464779217358451e+32  5.050255444196744e-11 -4.603550591653682e-06
  -2.521912257644312e+02  1.409537294183629e+00 -2.027395528917388e+00  3.464779217358451e+32  5.243205795770251e-11 -4.659868266301077e-06
  -2.558925095057619e+02  1.409920945294506e+00 -2.029157038413809e+00  3.464779217358451e+32  4.925219980896034e-11 -4.561382211469139e-06
  -2.529013826418925e+02  1.408867252250773e+00 -2.030391670172722e+00  3.464779217358451e+32  6.749494604203026e-11 -5.244812270117434e-06
  -2.500820153797563e+02  1.409343994009599e+00 -2.031755683309710e+00  3.464779217358451e+32  6.275511576593474e-11 -5.052587216738705e-06
  -2.500820153797563e+02  1.409343994009599e+00 -2.031755683309710e+00  3.464779217358451e+32  6.275511576593474e-11 -5.052587216738705e-06
  -2.500820153797563e+02  1.409343994009599e+00 -2.031755683309710e+00  3.464779217358451e+32  6.275511576593474e-11 -5.052587216738705e-06
  -2.501054809737760e+02  1.409136359800275e+00 -2.029895236406278e+00  3.464779217358451e+32  6.275440751835883e-11 -5.041605096730834e-06
  -2.496034051007500e+02  1.408167842415543e+00 -2.021242696245597e+00  3.464779217358451e+32  6.086005428767348e-11 -4.966219501049481e-06
  -2.503252131405622e+02  1.407706957076481e+00 -2.018304583982952e+00  3.464779217358451e+32  6.244185160448017e-11 -5.034151665699551e-06
  -2.518633244195494e+02  1.409785412173375e+00 -2.038219887729927e+00  3.464779217358451e+32  6.617898887477194e-11 -5.202689259541126e-06
  -2.518633244195494e+02  1.409785412173375e+00 -2.038219887729927e+00  3.464779217358451e+32  6.617898887477194e-11 -5.202689259541126e-06
  -2.512228707572681e+02  1.408186678306482e+00 -2.020057117988171e+00  3.464779217358451e+32  5.424687119304765e-11 -4.797390873562706e-06
  -2.512228707572681e+02  1.408186678306482e+00 -2.020057117988171e+00  3.464779217358451e+32  5.424687119304765e-11 -4.797390873562706e-06
  -2.504477805827375e+02  1.407292754495133e+00 -2.009224390619010e+00  3.464779217358451e+32  5.468179102086820e-11 -4.643736290757378e-06
  -2.504477805827375e+02  1.407292754495133e+00 -2.009224390619010e+00  3.464779217358451e+32  5.468179102086820e-11 -4.643736290757378e-06
  -2.505897630075592e+02  1.407123689279898e+00 -2.007796722020152e+00  3.464779217358451e+32  5.473771389956455e-11 -4.642735529698382e-06
  -2.510133015542920e+02  1.406632632843471e+00 -2.003559192579019e+00  3.464779217358451e+32  5.467407405688065e-11 -4.631427935621236e-06
  -2.498080938094309e+02  1.408157717879587e+00 -2.016719783218647e+00  3.464779217358451e+32  5.487172174985078e-11 -4.666546185260722e-06
  -2.498080938094309e+02  1.408157717879587e+00 -2.016719783218647e+00  3.464779217358451e+32  5.487172174985078e-11 -4.666546185260722e-06
  -2.513143481389579e+02  1.406606193997100e+00 -2.004122213049937e+00  3.464779217358451e+32  5.534897202150164e-11 -4.660854871256327e-06
  -2.525288546503177e+02  1.406957019772528e+00 -2.007100557618605e+00  3.464779217358451e+32  5.576906749723446e-11 -4.661848049470099e-06
  -2.528845529457039e+02  1.403377774663537e+00 -1.977880658859349e+00  3.464779217358451e+32  5.321086775170006e-11 -4.601438286151192e-06
  -2.516228107376393e+02  1.403317239386816e+00 -1.979197822494798e+00  3.464779217358451e+32  5.552229258575119e-11 -4.728148295496342e-06
  -2.531720317911451e+02  1.407950195036028e+00 -2.018503544799525e+00  3.464779217358451e+32  6.152238745693915e-11 -4.903202538808137e-06
  -2.518814735695149e+02  1.407029415370591e+00 -2.009229236815142e+00  3.464779217358451e+32  5.994186755446788e-11 -4.837222579786400e-06
  -2.522786012343469e+02  1.407491333703627e+00 -2.012920855295190e+00  3.464779217358451e+32  6.027795437268570e-11 -4.843447355033807e-06
  -2.503718138632551e+02  1.408592776664833e+00 -2.021268685555200e+00  3.464779217358451e+32  5.805778091558610e-11 -4.787621848578080e-06
  -2.526981244904059e+02  1.408266577809653e+00 -2.019472934303249e+00  3.464779217358451e+32  6.131679107207036e-11 -4.889336599583824e-06
  -2.493474901517238e+02  1.411325137302107e+00 -2.043301010606391e+00  3.464779217358451e+32  5.440878220711132e-11 -4.670765171915955e-06
  -2.493474901517238e+02  1.411325137302107e+00 -2.043301010606391e+00  3.464779217358451e+32  5.440878220711132e-11 -4.670765171915955e-06
  -2.492071330269037e+02  1.410836394978340e+00 -2.039135177960428e+00  3.464779217358451e+32  5.418202357754490e-11 -4.663305574093523e-06
  -2.492065199860701e+02  1.410832720286665e+00 -2.039105712378841e+00  3.464779217358451e+32  5.418251484665986e-11 -4.663342330069124e-06
  -2.492728295468446e+02  1.411221201925516e+00 -2.042634184679704e+00  3.464779217358451e+32  5.452988727115277e-11 -4.679675449966211e-06
  -2.492607488516701e+02  1.411240642040811e+00 -2.042842839084229e+00  3.464779217358451e+32  5.457860441368015e-11 -4.682408145342608e-06
  -2.492607488516701e+02  1.411240642040811e+00 -2.042842839084229e+00  3.464779217358451e+32  5.457860441368015e-11 -4.682408145342608e-06
  -2.492607488516701e+02  1.411240642040811e+00 -2.042842839084229e+00  3.464779217358451e+32  5.457860441368015e-11 -4.682408145342608e-06
  -2.496918008113724e+02  1.410290545439091e+00 -2.037875503838541e+00  3.464779217358451e+32  5.664405209672824e-11 -4.873788126253268e-06
  -2.500299372065083e+02  1.410630892556540e+00 -2.042301158731402e+00  3.464779217358451e+32  5.855223729515603e-11 -4.965387704879649e-06
  -2.500658619795490e+02  1.406445188164360e+00 -2.006168241039988e+00  3.464779217358451e+32  5.999804868968476e-11 -4.904653456622489e-06
  -2.500658619795490e+02  1.406445188164360e+00 -2.006168241039988e+00  3.464779217358451e+32  5.999804868968476e-11 -4.904653456622489e-06
  -2.504846115969484e+02  1.406915356467980e+00 -2.010322428212515e+00  3.464779217358451e+32  6.119462104765664e-11 -4.942596859643814e-06
  -2.504846115969484e+02  1.406915356467980e+00 -2.010322428212515e+00  3.464779217358451e+32  6.119462104765664e-11 -4.942596859643814e-06
  -2.494140706798366e+02  1.407730825761390e+00 -2.016246648296452e+00  3.464779217358451e+32  5.912093522422482e-11 -4.875763333833999e-06
  -2.491301217895758e+02  1.408100786637317e+00 -2.018878295879242e+00  3.464779217358451e+32  5.822258876912754e-11 -4.842932881141415e-06
  -2.497561645135400e+02  1.407363871211058e+00 -2.012141321406689e+00  3.464779217358451e+32  5.814456058408450e-11 -4.811565301025110e-06
  -2.497561645135400e+02  1.407363871211058e+00 -2.012141321406689e+00  3.464779217358451e+32  5.814456058408450e-11 -4.811565301025110e-06
  -2.493675582548965e+02  1.407226064543922e+00 -2.010539311539883e+00  3.464779217358451e+32  5.665096109065829e-11 -4.763421835079168e-06
  -2.496088284705645e+02  1.406718448366184e+00 -2.005395928303922e+00  3.464779217358451e+32  5.502911329704950e-11 -4.689501155267676e-06
  -2.496088284705645e+02  1.406718448366184e+00 -2.005395928303922e+00  3.464779217358451e+32  5.502911329704950e-11 -4.689501155267676e-06
  -2.496088284705645e+02  1.406718448366184e+00 -2.005395928303922e+00  3.464779217358451e+32  5.502911329704950e-11 -4.689501155267676e-06
  -2.540429297009676e+02  1.411286917715401e+00 -2.042475906715808e+00  3.464779217358451e+32  5.541918656950039e-11 -4.772198211949447e-06
  -2.499978027109202e+02  1.411440081100100e+00 -2.043306961091150e+00  3.464779217358451e+32  5.278319996560947e-11 -4.660677569953369e-06
  -2.494206239602656e+02  1.410323215422755e+00 -2.034128601925891e+00  3.464779217358451e+32  5.329448624395391e-11 -4.656115321771213e-06
  -2.494206239602656e+02  1.410323215422755e+00 -2.034128601925891e+00  3.464779217358451e+32  5.329448624395391e-11 -4.656115321771213e-06
  -2.494206239602656e+02  1.410323215422755e+00 -2.034128601925891e+00  3.464779217358451e+32  5.329448624395391e-11 -4.656115321771213e-06
  -2.495873132776138e+02  1.411507749460678e+00 -2.044348448872543e+00  3.464779217358451e+32  5.468194456082870e-11 -4.714869290441309e-06
  -2.496335595155759e+02  1.411421804051257e+00 -2.043298650339178e+00  3.464779217358451e+32  5.407917176801832e-11 -4.688036428922256e-06
  -2.495367246672895e+02  1.411412069622493e+00 -2.043143433474810e+00  3.464779217358451e+32  5.387067995418108e-11 -4.678483827896257e-06
  -2.495367246672895e+02  1.411412069622493e+00 -2.043143433474810e+00  3.464779217358451e+32  5.387067995418108e-11 -4.678483827896257e-06
  -2.502817353667539e+02  1.411558175267610e+00 -2.045503590721020e+00  3.464779217358451e+32  5.775185625661548e-11 -4.767351699058200e-06
