# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Age (in Myrs), $t$    
  -9.506771722505266e+03  1.009630857942168e+00 -1.756969177656470e+00  3.835897507886100e+03
  -9.506771722505266e+03  1.009630857942168e+00 -1.756969177656470e+00  3.835897507886100e+03
  -9.506639627692482e+03  1.009680949051043e+00 -1.756962766947780e+00  3.833601870297815e+03
  -9.506639627692482e+03  1.009680949051043e+00 -1.756962766947780e+00  3.833601870297815e+03
  -9.506639627692482e+03  1.009680949051043e+00 -1.756962766947780e+00  3.833601870297815e+03
  -9.506543788796755e+03  1.009696945304027e+00 -1.756962910061405e+00  3.832820094664857e+03
  -9.506543788796755e+03  1.009696945304027e+00 -1.756962910061405e+00  3.832820094664857e+03
  -9.506873411854973e+03  1.009335618451022e+00 -1.756963904673545e+00  3.849879587900916e+03
  -9.506873411854973e+03  1.009335618451022e+00 -1.756963904673545e+00  3.849879587900916e+03
  -9.506888912202832e+03  1.009282464313087e+00 -1.756962626955342e+00  3.852409610052110e+03
  -9.506888912202832e+03  1.009282464313087e+00 -1.756962626955342e+00  3.852409610052110e+03
  -9.506888912202832e+03  1.009282464313087e+00 -1.756962626955342e+00  3.852409610052110e+03
  -9.506888912202832e+03  1.009282464313087e+00 -1.756962626955342e+00  3.852409610052110e+03
  -9.865222296639406e+03  1.019103459732014e+00 -1.765255474707569e+00  3.351595229969065e+03
  -9.865222296639406e+03  1.019103459732014e+00 -1.765255474707569e+00  3.351595229969065e+03
  -9.806858942691908e+03  1.018770383726014e+00 -1.761213327019407e+00  3.391644647691890e+03
  -9.684513636267351e+03  1.019619266119779e+00 -1.760268667243640e+00  3.360619360016060e+03
  -9.684513636267351e+03  1.019619266119779e+00 -1.760268667243640e+00  3.360619360016060e+03
  -9.684513636267351e+03  1.019619266119779e+00 -1.760268667243640e+00  3.360619360016060e+03
  -9.684513636267351e+03  1.019619266119779e+00 -1.760268667243640e+00  3.360619360016060e+03
  -9.684513636267351e+03  1.019619266119779e+00 -1.760268667243640e+00  3.360619360016060e+03
  -9.647735634210669e+03  1.020883272923650e+00 -1.758862045557662e+00  3.314421942090595e+03
  -9.647735634210669e+03  1.020883272923650e+00 -1.758862045557662e+00  3.314421942090595e+03
  -9.647735634210669e+03  1.020883272923650e+00 -1.758862045557662e+00  3.314421942090595e+03
  -9.641268306137954e+03  1.020917562148884e+00 -1.758734986982763e+00  3.313798146705616e+03
  -9.639705489364595e+03  1.020885533852968e+00 -1.758658899775407e+00  3.315634510130386e+03
  -9.639705489364595e+03  1.020885533852968e+00 -1.758658899775407e+00  3.315634510130386e+03
  -9.636329280104837e+03  1.021078940364677e+00 -1.758381748474326e+00  3.308887373187241e+03
  -9.636329280104837e+03  1.021078940364677e+00 -1.758381748474326e+00  3.308887373187241e+03
  -9.627015570618680e+03  1.019640131641093e+00 -1.758204384195624e+00  3.374725297915956e+03
  -9.612561750614945e+03  1.020567932380403e+00 -1.758318755693523e+00  3.332270401558528e+03
  -9.612561750614945e+03  1.020567932380403e+00 -1.758318755693523e+00  3.332270401558528e+03
  -9.612561750614945e+03  1.020567932380403e+00 -1.758318755693523e+00  3.332270401558528e+03
  -9.612561750614945e+03  1.020567932380403e+00 -1.758318755693523e+00  3.332270401558528e+03
  -9.612561750614945e+03  1.020567932380403e+00 -1.758318755693523e+00  3.332270401558528e+03
  -1.000000000000000e+300  1.037438656571598e+00 -1.657854431751219e+00  3.158389244302091e+03
  -1.000000000000000e+300  1.036912669820185e+00 -1.660883067125140e+00  3.164376512976206e+03
  -1.000000000000000e+300  1.029574034186560e+00 -1.707310760571171e+00  3.224643747672878e+03
  -9.722317950205825e+03  1.017568505678067e+00 -1.762769022308208e+00  3.438004399000662e+03
  -9.685070797204411e+03  1.022011474417569e+00 -1.759805137608649e+00  3.259753536073745e+03
  -9.591315729435768e+03  1.016687860162355e+00 -1.758231292876742e+00  3.505920645558781e+03
  -9.588824923721726e+03  1.017601706656765e+00 -1.758219860877016e+00  3.465628381423447e+03
  -9.588824923721726e+03  1.017601706656765e+00 -1.758219860877016e+00  3.465628381423447e+03
  -9.588824923721726e+03  1.017601706656765e+00 -1.758219860877016e+00  3.465628381423447e+03
  -9.588824923721726e+03  1.017601706656765e+00 -1.758219860877016e+00  3.465628381423447e+03
  -9.590931767295024e+03  1.017275827113164e+00 -1.758259867767161e+00  3.480186010026009e+03
  -9.588606913082413e+03  1.017088692864142e+00 -1.758218743113775e+00  3.488890496072599e+03
  -9.588606913082413e+03  1.017088692864142e+00 -1.758218743113775e+00  3.488890496072599e+03
  -9.588606913082413e+03  1.017088692864142e+00 -1.758218743113775e+00  3.488890496072599e+03
  -9.588126755994173e+03  1.017080410276404e+00 -1.758213815765897e+00  3.489284910064816e+03
  -9.578822989239132e+03  1.017315283905323e+00 -1.757845622330410e+00  3.481060637296945e+03
  -9.569569785843501e+03  1.016256767752918e+00 -1.757747225429300e+00  3.529494164371809e+03
  -9.571313920521867e+03  1.016112687635581e+00 -1.757797355678844e+00  3.535728094773352e+03
  -9.570514188872961e+03  1.016178084902863e+00 -1.757774601801426e+00  3.532898543963538e+03
  -9.570514188872961e+03  1.016178084902863e+00 -1.757774601801426e+00  3.532898543963538e+03
  -9.558830700619705e+03  1.017536532337528e+00 -1.756984479048039e+00  3.476743235676596e+03
  -9.558830700619705e+03  1.017536532337528e+00 -1.756984479048039e+00  3.476743235676596e+03
  -9.558378789178303e+03  1.017495768154423e+00 -1.757007958858126e+00  3.478404549925556e+03
  -9.558378789178303e+03  1.017495768154423e+00 -1.757007958858126e+00  3.478404549925556e+03
  -9.558378789178303e+03  1.017495768154423e+00 -1.757007958858126e+00  3.478404549925556e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.544734989854796e+03  1.016639805598627e+00 -1.756966324069836e+00  3.516989590791620e+03
  -9.545709417454249e+03  1.016499128056997e+00 -1.756995612804767e+00  3.523231321676432e+03
  -9.546263556214044e+03  1.016533330069782e+00 -1.757007275155435e+00  3.521610156508363e+03
  -9.545713727276672e+03  1.016591385661641e+00 -1.756967894742339e+00  3.519255559937176e+03
  -9.543076119541984e+03  1.015646165496657e+00 -1.757130296618924e+00  3.560773528762296e+03
  -9.543053414289792e+03  1.015606047747718e+00 -1.757137865871814e+00  3.562534354085045e+03
  -9.543053414289792e+03  1.015606047747718e+00 -1.757137865871814e+00  3.562534354085045e+03
  -9.543053414289792e+03  1.015606047747718e+00 -1.757137865871814e+00  3.562534354085045e+03
  -9.543053414289792e+03  1.015606047747718e+00 -1.757137865871814e+00  3.562534354085045e+03
  -9.543053414289792e+03  1.015606047747718e+00 -1.757137865871814e+00  3.562534354085045e+03
  -9.539780956822524e+03  1.015150667476151e+00 -1.757118531031468e+00  3.583160760183639e+03
  -9.539780956822524e+03  1.015150667476151e+00 -1.757118531031468e+00  3.583160760183639e+03
  -9.539780956822524e+03  1.015150667476151e+00 -1.757118531031468e+00  3.583160760183639e+03
  -9.540481820191217e+03  1.015007475005942e+00 -1.757171209334322e+00  3.589318584928919e+03
  -9.540481820191217e+03  1.015007475005942e+00 -1.757171209334322e+00  3.589318584928919e+03
  -9.542983367426541e+03  1.014812153462505e+00 -1.757279562547336e+00  3.597365455071743e+03
  -9.541537545367566e+03  1.014679281606433e+00 -1.757265822246394e+00  3.603522528961294e+03
  -9.541537545367566e+03  1.014679281606433e+00 -1.757265822246394e+00  3.603522528961294e+03
  -9.541537545367566e+03  1.014679281606433e+00 -1.757265822246394e+00  3.603522528961294e+03
  -9.538630372197116e+03  1.014261841329549e+00 -1.757230632020287e+00  3.622615553108999e+03
  -9.537665151779518e+03  1.014255504054051e+00 -1.757206339134395e+00  3.623092896934321e+03
  -9.538254183898436e+03  1.013479330426732e+00 -1.757358879664201e+00  3.657534145593791e+03
  -9.535238077177442e+03  1.012723819624503e+00 -1.757407634145041e+00  3.691513067957613e+03
  -9.533139447075195e+03  1.012991026023482e+00 -1.757277216177717e+00  3.679976036995993e+03
  -9.533675847257131e+03  1.012526610061994e+00 -1.757375781887306e+00  3.700414460156553e+03
  -9.532767896519372e+03  1.012658746730885e+00 -1.757324042962345e+00  3.694758508398755e+03
  -9.532505225637853e+03  1.012806566285481e+00 -1.757234169290467e+00  3.688510418566188e+03
  -9.529462721520702e+03  1.012826220110313e+00 -1.757165175690066e+00  3.688146144988650e+03
  -9.525805029412244e+03  1.012471055556235e+00 -1.757136058962173e+00  3.704568148558823e+03
  -9.525805029412244e+03  1.012471055556235e+00 -1.757136058962173e+00  3.704568148558823e+03
  -9.525805029412244e+03  1.012471055556235e+00 -1.757136058962173e+00  3.704568148558823e+03
  -9.526012139590774e+03  1.012496430364952e+00 -1.757140449686346e+00  3.703395278445882e+03
  -9.525635221622346e+03  1.011991203962886e+00 -1.757189862928840e+00  3.725953284426882e+03
  -9.526074650265673e+03  1.011845323785369e+00 -1.757228776033391e+00  3.732329671859296e+03
  -9.524937940005302e+03  1.012000331101703e+00 -1.757178851582564e+00  3.725644721439585e+03
  -9.524931131925870e+03  1.012051721319753e+00 -1.757172605347436e+00  3.723357232485576e+03
  -9.523131878554075e+03  1.012328976002731e+00 -1.757078418343791e+00  3.711433939747916e+03
  -9.522945486940413e+03  1.012297854666682e+00 -1.757074229207879e+00  3.712858718431573e+03
  -9.518395090158241e+03  1.011691239735892e+00 -1.757030457113696e+00  3.740733439536304e+03
  -9.516016235990000e+03  1.011581195321081e+00 -1.756990762197727e+00  3.746104988221451e+03
  -9.516016235990000e+03  1.011581195321081e+00 -1.756990762197727e+00  3.746104988221451e+03
  -9.516016235990000e+03  1.011581195321081e+00 -1.756990762197727e+00  3.746104988221451e+03
  -9.516014149928906e+03  1.011579875747574e+00 -1.756990921849878e+00  3.746163684893824e+03
  -9.516014149928906e+03  1.011579875747574e+00 -1.756990921849878e+00  3.746163684893824e+03
  -9.516014149928906e+03  1.011579875747574e+00 -1.756990921849878e+00  3.746163684893824e+03
  -9.516014149928906e+03  1.011579875747574e+00 -1.756990921849878e+00  3.746163684893824e+03
  -9.513059772931450e+03  1.011192332542260e+00 -1.756971462309376e+00  3.763971039949834e+03
  -9.513059772931450e+03  1.011192332542260e+00 -1.756971462309376e+00  3.763971039949834e+03
  -9.513850016708879e+03  1.011325450412034e+00 -1.756971717646928e+00  3.757924834543209e+03
  -9.514619463807798e+03  1.011333694656480e+00 -1.756994722479204e+00  3.757369189831068e+03
  -9.514423881696763e+03  1.011240982549782e+00 -1.757005394954396e+00  3.761507176821175e+03
  -9.514423881696763e+03  1.011240982549782e+00 -1.757005394954396e+00  3.761507176821175e+03
  -9.514423881696763e+03  1.011240982549782e+00 -1.757005394954396e+00  3.761507176821175e+03
  -9.515030761289061e+03  1.011487560928803e+00 -1.756978157418688e+00  3.750515478079423e+03
  -9.515030761289061e+03  1.011487560928803e+00 -1.756978157418688e+00  3.750515478079423e+03
  -9.512501424497819e+03  1.011080811761180e+00 -1.756972480458160e+00  3.769019873549421e+03
  -9.512289215637040e+03  1.010976252954136e+00 -1.756976645974069e+00  3.773710380376147e+03
  -9.512289215637040e+03  1.010976252954136e+00 -1.756976645974069e+00  3.773710380376147e+03
  -9.512289215637040e+03  1.010976252954136e+00 -1.756976645974069e+00  3.773710380376147e+03
  -9.512430892360160e+03  1.010921169131591e+00 -1.756990016313784e+00  3.776124669300144e+03
  -9.512386685536389e+03  1.011001148030511e+00 -1.756964296905565e+00  3.772620866394212e+03
  -9.512386685536389e+03  1.011001148030511e+00 -1.756964296905565e+00  3.772620866394212e+03
  -9.512386685536389e+03  1.011001148030511e+00 -1.756964296905565e+00  3.772620866394212e+03
  -9.512386685536389e+03  1.011001148030511e+00 -1.756964296905565e+00  3.772620866394212e+03
  -9.512206720040835e+03  1.010924353591018e+00 -1.756975630040255e+00  3.776054314583096e+03
  -9.512206720040835e+03  1.010924353591018e+00 -1.756975630040255e+00  3.776054314583096e+03
  -9.512206720040835e+03  1.010924353591018e+00 -1.756975630040255e+00  3.776054314583096e+03
  -9.512093443354210e+03  1.010939650911360e+00 -1.756969549738570e+00  3.775399337387846e+03
  -9.511814183236089e+03  1.010871267434070e+00 -1.756975682048312e+00  3.778483371676164e+03
  -9.513060887114038e+03  1.011116879409619e+00 -1.756971789400014e+00  3.767320819972217e+03
  -9.513060887114038e+03  1.011116879409619e+00 -1.756971789400014e+00  3.767320819972217e+03
  -9.513060887114038e+03  1.011116879409619e+00 -1.756971789400014e+00  3.767320819972217e+03
  -9.512476321527784e+03  1.010984453434210e+00 -1.756981598585238e+00  3.773304859405663e+03
  -9.512476321527784e+03  1.010984453434210e+00 -1.756981598585238e+00  3.773304859405663e+03
  -9.512476321527784e+03  1.010984453434210e+00 -1.756981598585238e+00  3.773304859405663e+03
  -9.512110626403344e+03  1.010823967040046e+00 -1.756979454415688e+00  3.780572774905055e+03
  -9.512110626403344e+03  1.010823967040046e+00 -1.756979454415688e+00  3.780572774905055e+03
  -9.512110626403344e+03  1.010823967040046e+00 -1.756979454415688e+00  3.780572774905055e+03
  -9.512110626403344e+03  1.010823967040046e+00 -1.756979454415688e+00  3.780572774905055e+03
  -9.512110626403344e+03  1.010823967040046e+00 -1.756979454415688e+00  3.780572774905055e+03
  -9.512110626403344e+03  1.010823967040046e+00 -1.756979454415688e+00  3.780572774905055e+03
  -9.511966556221663e+03  1.010869993566329e+00 -1.756972078207248e+00  3.778539032971401e+03
  -9.510776636647461e+03  1.010707398311806e+00 -1.756973638920495e+00  3.785975501101251e+03
  -9.510644017081400e+03  1.010668402562474e+00 -1.756978877642108e+00  3.787727941601301e+03
  -9.510754910316575e+03  1.010697752972838e+00 -1.756977694646460e+00  3.786399155184131e+03
  -9.511266938360093e+03  1.010814942360129e+00 -1.756979355611378e+00  3.781068100078964e+03
  -9.511294370827987e+03  1.010764961926873e+00 -1.756990182408670e+00  3.783278771673938e+03
  -9.510806199389555e+03  1.010661912375962e+00 -1.756990212773043e+00  3.787967411679818e+03
  -9.510840267403444e+03  1.010693698502004e+00 -1.756988039097223e+00  3.786543496042286e+03
  -9.511712182278761e+03  1.010759855146496e+00 -1.757008170776307e+00  3.783406876860350e+03
  -9.511805426608313e+03  1.010951315895470e+00 -1.756972183953801e+00  3.774906603832660e+03
  -9.511805426608313e+03  1.010951315895470e+00 -1.756972183953801e+00  3.774906603832660e+03
  -9.510966434846154e+03  1.010637039498509e+00 -1.756990584061652e+00  3.789063444417801e+03
  -9.509060273712417e+03  1.010311595727725e+00 -1.757004295518361e+00  3.803919855912085e+03
  -9.509060273712417e+03  1.010311595727725e+00 -1.757004295518361e+00  3.803919855912085e+03
  -9.509060273712417e+03  1.010311595727725e+00 -1.757004295518361e+00  3.803919855912085e+03
  -9.508959670079501e+03  1.010353794469002e+00 -1.756993721219725e+00  3.802071784315148e+03
  -9.508595088189839e+03  1.010264206885395e+00 -1.756997200745626e+00  3.806181146524631e+03
  -9.508595088189839e+03  1.010264206885395e+00 -1.756997200745626e+00  3.806181146524631e+03
  -9.508939945265847e+03  1.010306608064925e+00 -1.757001866315620e+00  3.804204180012488e+03
  -9.508939945265847e+03  1.010306608064925e+00 -1.757001866315620e+00  3.804204180012488e+03
  -9.508915865512918e+03  1.010303056937043e+00 -1.757001708802687e+00  3.804365910343990e+03
  -9.508915865512918e+03  1.010303056937043e+00 -1.757001708802687e+00  3.804365910343990e+03
  -9.508915865512918e+03  1.010303056937043e+00 -1.757001708802687e+00  3.804365910343990e+03
  -9.508915865512918e+03  1.010303056937043e+00 -1.757001708802687e+00  3.804365910343990e+03
  -9.508724116935195e+03  1.010236983962045e+00 -1.757006939297768e+00  3.807321881266656e+03
  -9.508536759019855e+03  1.010158799135217e+00 -1.757013128596073e+00  3.810819711880499e+03
  -9.508816923539820e+03  1.010075308671142e+00 -1.757036642689347e+00  3.814461645012056e+03
  -9.508712136702276e+03  1.010106299425859e+00 -1.757027914512960e+00  3.813109798934455e+03
  -9.508712136702276e+03  1.010106299425859e+00 -1.757027914512960e+00  3.813109798934455e+03
  -9.508712136702276e+03  1.010106299425859e+00 -1.757027914512960e+00  3.813109798934455e+03
  -9.508806687614633e+03  1.010185322127767e+00 -1.757019117615839e+00  3.809611160691537e+03
  -9.508806687614633e+03  1.010185322127767e+00 -1.757019117615839e+00  3.809611160691537e+03
  -9.508806687614633e+03  1.010185322127767e+00 -1.757019117615839e+00  3.809611160691537e+03
  -9.508806687614633e+03  1.010185322127767e+00 -1.757019117615839e+00  3.809611160691537e+03
  -9.510934236752297e+03  1.010427357854619e+00 -1.756997588765701e+00  3.798498761497389e+03
  -9.509480764290700e+03  1.010291616055632e+00 -1.756998819422743e+00  3.804745972230369e+03
  -9.509480764290700e+03  1.010291616055632e+00 -1.756998819422743e+00  3.804745972230369e+03
  -9.509325705151303e+03  1.010229930217976e+00 -1.757018258204283e+00  3.807481479415874e+03
  -9.509325705151303e+03  1.010229930217976e+00 -1.757018258204283e+00  3.807481479415874e+03
  -9.508596816733996e+03  1.010147050055215e+00 -1.757006482198788e+00  3.811330452456698e+03
  -9.508236367391948e+03  1.010121028703861e+00 -1.757003133417860e+00  3.812559564805695e+03
  -9.507869216421603e+03  1.010015489088850e+00 -1.757015477093356e+00  3.817332338316320e+03
  -9.507869216421603e+03  1.010015489088850e+00 -1.757015477093356e+00  3.817332338316320e+03
  -9.507869216421603e+03  1.010015489088850e+00 -1.757015477093356e+00  3.817332338316320e+03
  -9.507869216421603e+03  1.010015489088850e+00 -1.757015477093356e+00  3.817332338316320e+03
  -9.507869216421603e+03  1.010015489088850e+00 -1.757015477093356e+00  3.817332338316320e+03
  -9.507869216421603e+03  1.010015489088850e+00 -1.757015477093356e+00  3.817332338316320e+03
  -9.508655107325600e+03  1.010075466159095e+00 -1.757008681790533e+00  3.814535536129615e+03
  -9.508655107325600e+03  1.010075466159095e+00 -1.757008681790533e+00  3.814535536129615e+03
  -9.508655107325600e+03  1.010075466159095e+00 -1.757008681790533e+00  3.814535536129615e+03
  -9.508655107325600e+03  1.010075466159095e+00 -1.757008681790533e+00  3.814535536129615e+03
  -9.508655107325600e+03  1.010075466159095e+00 -1.757008681790533e+00  3.814535536129615e+03
  -9.508655107325600e+03  1.010075466159095e+00 -1.757008681790533e+00  3.814535536129615e+03
  -9.507517585068021e+03  1.010108949163833e+00 -1.756989041407375e+00  3.813287120241381e+03
  -9.507517585068021e+03  1.010108949163833e+00 -1.756989041407375e+00  3.813287120241381e+03
  -9.507389803068212e+03  1.009877313222127e+00 -1.756994105934228e+00  3.824106741545368e+03
  -9.507389803068212e+03  1.009877313222127e+00 -1.756994105934228e+00  3.824106741545368e+03
  -9.507389803068212e+03  1.009877313222127e+00 -1.756994105934228e+00  3.824106741545368e+03
  -9.507389803068212e+03  1.009877313222127e+00 -1.756994105934228e+00  3.824106741545368e+03
  -9.507358397017626e+03  1.009888296247828e+00 -1.756995025994052e+00  3.823570076618782e+03
  -9.507780634738781e+03  1.009804803157949e+00 -1.756988031688507e+00  3.827649809669448e+03
  -9.507780634738781e+03  1.009804803157949e+00 -1.756988031688507e+00  3.827649809669448e+03
  -9.507701391161656e+03  1.009553499429114e+00 -1.756997539388089e+00  3.839296336451829e+03
  -9.507613626372107e+03  1.009525185728164e+00 -1.756993922204282e+00  3.840664763965422e+03
  -9.507613626372107e+03  1.009525185728164e+00 -1.756993922204282e+00  3.840664763965422e+03
  -9.507227156409905e+03  1.009463908446757e+00 -1.756978162348757e+00  3.843751703789228e+03
  -9.507227156409905e+03  1.009463908446757e+00 -1.756978162348757e+00  3.843751703789228e+03
  -9.507906681950499e+03  1.009063780309760e+00 -1.756983078427336e+00  3.862548497323129e+03
  -9.507906681950499e+03  1.009063780309760e+00 -1.756983078427336e+00  3.862548497323129e+03
  -9.507536204210994e+03  1.009218269936584e+00 -1.756980716862629e+00  3.855284607071107e+03
  -9.507536204210994e+03  1.009218269936584e+00 -1.756980716862629e+00  3.855284607071107e+03
  -9.506889929014700e+03  1.009888389175601e+00 -1.756980421234950e+00  3.823651976050093e+03
  -9.506889929014700e+03  1.009888389175601e+00 -1.756980421234950e+00  3.823651976050093e+03
  -9.507049740998826e+03  1.009692065474878e+00 -1.756979866702868e+00  3.832939218276294e+03
  -9.507137129329351e+03  1.009654252098958e+00 -1.756981521895654e+00  3.834718307879231e+03
  -9.507137129329351e+03  1.009654252098958e+00 -1.756981521895654e+00  3.834718307879231e+03
  -9.506945855298225e+03  1.009654009849116e+00 -1.756973956724572e+00  3.834789890987686e+03
  -9.507001999470929e+03  1.009659613942942e+00 -1.756973514901716e+00  3.834546027187586e+03
  -9.507001999470929e+03  1.009659613942942e+00 -1.756973514901716e+00  3.834546027187586e+03
  -9.507495678928570e+03  1.009946762409667e+00 -1.756981828942656e+00  3.820977659884614e+03
  -9.507495678928570e+03  1.009946762409667e+00 -1.756981828942656e+00  3.820977659884614e+03
  -9.507495678928570e+03  1.009946762409667e+00 -1.756981828942656e+00  3.820977659884614e+03
  -9.507595069140041e+03  1.009959464043332e+00 -1.756981654378513e+00  3.820389727037559e+03
  -9.507701360717831e+03  1.009980477534014e+00 -1.756982400632147e+00  3.819400557898063e+03
  -9.507545062097579e+03  1.009739272389869e+00 -1.756982327093441e+00  3.830773716525016e+03
  -9.506963730035599e+03  1.009801032281967e+00 -1.756975635376764e+00  3.827846999067289e+03
  -9.506963730035599e+03  1.009801032281967e+00 -1.756975635376764e+00  3.827846999067289e+03
  -9.506963730035599e+03  1.009801032281967e+00 -1.756975635376764e+00  3.827846999067289e+03
  -9.507322383178811e+03  1.009796209041648e+00 -1.756974058886186e+00  3.828142876260705e+03
  -9.507322383178811e+03  1.009796209041648e+00 -1.756974058886186e+00  3.828142876260705e+03
  -9.507322383178811e+03  1.009796209041648e+00 -1.756974058886186e+00  3.828142876260705e+03
  -9.507287143383854e+03  1.009774684309289e+00 -1.756976166841904e+00  3.829133392691834e+03
  -9.507287143383854e+03  1.009774684309289e+00 -1.756976166841904e+00  3.829133392691834e+03
  -9.507287143383854e+03  1.009774684309289e+00 -1.756976166841904e+00  3.829133392691834e+03
  -9.506929872486318e+03  1.009633321034510e+00 -1.756973584541704e+00  3.835763659612190e+03
  -9.506929872486318e+03  1.009633321034510e+00 -1.756973584541704e+00  3.835763659612190e+03
  -9.506881523255175e+03  1.009445785911005e+00 -1.756963507762696e+00  3.844599139807971e+03
  -9.506881523255175e+03  1.009445785911005e+00 -1.756963507762696e+00  3.844599139807971e+03
  -9.506881523255175e+03  1.009445785911005e+00 -1.756963507762696e+00  3.844599139807971e+03
  -9.506983372856193e+03  1.009445959593197e+00 -1.756965603032911e+00  3.844567747309893e+03
  -9.508118121311983e+03  1.009118027544763e+00 -1.756963931335919e+00  3.860004406987953e+03
  -9.509255116128890e+03  1.008913061528807e+00 -1.756962886482041e+00  3.869652718731184e+03
  -9.509451785960931e+03  1.008885522808972e+00 -1.756962467945483e+00  3.870949421089703e+03
  -9.509451785960931e+03  1.008885522808972e+00 -1.756962467945483e+00  3.870949421089703e+03
  -9.507523610987555e+03  1.009228249550123e+00 -1.756979571444667e+00  3.854808721760288e+03
  -9.507523610987555e+03  1.009228249550123e+00 -1.756979571444667e+00  3.854808721760288e+03
  -9.507805519425861e+03  1.009147382167719e+00 -1.756979162156185e+00  3.858596384665614e+03
  -9.508016023191120e+03  1.009224610559722e+00 -1.756982067045889e+00  3.854890047307411e+03
  -9.508016023191120e+03  1.009224610559722e+00 -1.756982067045889e+00  3.854890047307411e+03
  -9.508500867083425e+03  1.010316574738204e+00 -1.756985079709573e+00  3.803833794400548e+03
  -9.508500867083425e+03  1.010316574738204e+00 -1.756985079709573e+00  3.803833794400548e+03
  -9.508119099179772e+03  1.010151791421833e+00 -1.756981897106295e+00  3.811520162016840e+03
  -9.508119099179772e+03  1.010151791421833e+00 -1.756981897106295e+00  3.811520162016840e+03
  -9.508734914801602e+03  1.010371620908151e+00 -1.756980721965754e+00  3.801419100387605e+03
  -9.508734914801602e+03  1.010371620908151e+00 -1.756980721965754e+00  3.801419100387605e+03
  -9.508734914801602e+03  1.010371620908151e+00 -1.756980721965754e+00  3.801419100387605e+03
  -9.508679258694283e+03  1.010321339954951e+00 -1.756981057245073e+00  3.803752213305191e+03
  -9.508871527768775e+03  1.010332519465049e+00 -1.756982294536175e+00  3.803249517027893e+03
  -9.509019291334469e+03  1.010279889989356e+00 -1.756981874952333e+00  3.805702989029601e+03
  -9.511376015483092e+03  1.010058508780578e+00 -1.756980110010216e+00  3.816023300799488e+03
  -9.511280076773563e+03  1.010065518147137e+00 -1.756972823112637e+00  3.815755174762623e+03
  -9.512793606556526e+03  1.009923104095896e+00 -1.757179921737705e+00  3.820705483808365e+03
  -9.512112221645479e+03  1.009612420051698e+00 -1.757141430252058e+00  3.835689415885492e+03
  -9.510959040005253e+03  1.009657874354939e+00 -1.757111803374636e+00  3.833678265946158e+03
  -9.510959040005253e+03  1.009657874354939e+00 -1.757111803374636e+00  3.833678265946158e+03
  -9.511423545610929e+03  1.009703771753009e+00 -1.757129550437369e+00  3.831383154669850e+03
  -9.513456326040603e+03  1.009616297903540e+00 -1.757189682118116e+00  3.835172805681526e+03
  -9.513317714948196e+03  1.009625928308405e+00 -1.757185644202509e+00  3.834741741418506e+03
  -9.514189677341939e+03  1.009646587223702e+00 -1.757216509524256e+00  3.833555998888899e+03
  -9.507813368237457e+03  1.009128567787701e+00 -1.756978336431980e+00  3.859689868189942e+03
  -9.507813368237457e+03  1.009128567787701e+00 -1.756978336431980e+00  3.859689868189942e+03
  -9.507813368237457e+03  1.009128567787701e+00 -1.756978336431980e+00  3.859689868189942e+03
  -9.507998188384830e+03  1.009008412851215e+00 -1.756977301165186e+00  3.865404786410727e+03
  -9.509127639408340e+03  1.008871815471627e+00 -1.756977791933122e+00  3.871971452754802e+03
  -9.509127639408340e+03  1.008871815471627e+00 -1.756977791933122e+00  3.871971452754802e+03
  -9.509127639408340e+03  1.008871815471627e+00 -1.756977791933122e+00  3.871971452754802e+03
  -9.508361623406177e+03  1.010134991897304e+00 -1.756987898935424e+00  3.811957517627967e+03
  -9.507218450335347e+03  1.010056422220426e+00 -1.756986477955801e+00  3.815661797289826e+03
  -9.507140186012182e+03  1.009897686579044e+00 -1.756988301517331e+00  3.823167569141062e+03
  -9.507140186012182e+03  1.009897686579044e+00 -1.756988301517331e+00  3.823167569141062e+03
  -9.508074924704921e+03  1.009952014961095e+00 -1.756991147611612e+00  3.820697205269290e+03
  -9.508074924704921e+03  1.009952014961095e+00 -1.756991147611612e+00  3.820697205269290e+03
  -9.508074924704921e+03  1.009952014961095e+00 -1.756991147611612e+00  3.820697205269290e+03
  -9.507595570939187e+03  1.009958358727523e+00 -1.756987352574015e+00  3.820386976668471e+03
  -9.508824025493972e+03  1.010011031404283e+00 -1.757000635162798e+00  3.817897524937532e+03
  -9.508824025493972e+03  1.010011031404283e+00 -1.757000635162798e+00  3.817897524937532e+03
