# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$ $A_3^{\mathrm{surf}}$  $A_{-1}^{\mathrm{surf}}$
  -6.275019573714665e+01  1.412132605104170e+00 -2.012189560481275e+00  1.847584407435711e-01  1.581007941829570e-10 -9.049347434160374e-06
  -6.275019573714665e+01  1.412132605104170e+00 -2.012189560481275e+00  1.847584407435711e-01  1.581007941829570e-10 -9.049347434160374e-06
  -6.230295624310563e+01  1.401969047548016e+00 -2.044960301706080e+00  1.797459505948178e-01  1.744942648010506e-10 -9.528791916648669e-06
  -6.276263058147788e+01  1.400999277510378e+00 -1.975879050898376e+00  1.794902855088620e-01  1.581182969584398e-10 -8.932945481724781e-06
  -6.384540834935517e+01  1.400742661671332e+00 -1.978614915238826e+00  1.794624311337953e-01  1.624946289093468e-10 -9.129682281529702e-06
  -6.384540834935517e+01  1.400742661671332e+00 -1.978614915238826e+00  1.794624311337953e-01  1.624946289093468e-10 -9.129682281529702e-06
  -6.046973000585837e+01  1.401632011091210e+00 -2.041230071138850e+00  1.798342516179825e-01  1.645421502934975e-10 -9.140556306138500e-06
  -6.005052755913549e+01  1.400818009343497e+00 -2.042313939615571e+00  1.799298383272351e-01  1.645183297666715e-10 -9.139261381765292e-06
  -6.005052755913549e+01  1.400818009343497e+00 -2.042313939615571e+00  1.799298383272351e-01  1.645183297666715e-10 -9.139261381765292e-06
  -6.005052755913549e+01  1.400818009343497e+00 -2.042313939615571e+00  1.799298383272351e-01  1.645183297666715e-10 -9.139261381765292e-06
  -6.207045646387643e+01  1.405103245582116e+00 -2.029658636261052e+00  1.793574870961814e-01  1.651540068003723e-10 -9.142578578278300e-06
  -6.433682501984180e+01  1.407093241851723e+00 -2.024564414690446e+00  1.790810234712183e-01  1.678602108604384e-10 -9.244090469235271e-06
  -6.010835154290859e+01  1.400471940282405e+00 -2.042036688432204e+00  1.799616850508490e-01  1.646785274631073e-10 -9.150802789552825e-06
  -6.010835154290859e+01  1.400471940282405e+00 -2.042036688432204e+00  1.799616850508490e-01  1.646785274631073e-10 -9.150802789552825e-06
  -6.010835154290859e+01  1.400471940282405e+00 -2.042036688432204e+00  1.799616850508490e-01  1.646785274631073e-10 -9.150802789552825e-06
  -6.010835154290859e+01  1.400471940282405e+00 -2.042036688432204e+00  1.799616850508490e-01  1.646785274631073e-10 -9.150802789552825e-06
  -6.010835154290859e+01  1.400471940282405e+00 -2.042036688432204e+00  1.799616850508490e-01  1.646785274631073e-10 -9.150802789552825e-06
  -6.010835154290859e+01  1.400471940282405e+00 -2.042036688432204e+00  1.799616850508490e-01  1.646785274631073e-10 -9.150802789552825e-06
  -5.989620631044654e+01  1.400536582195752e+00 -2.037986471751936e+00  1.799223626162896e-01  1.645869020670807e-10 -9.141393748778592e-06
  -6.001374417308880e+01  1.400547521982579e+00 -2.038256458203261e+00  1.799269967344875e-01  1.644262896921101e-10 -9.131516333698976e-06
  -6.089321957158386e+01  1.400886331645910e+00 -2.043759375449862e+00  1.799854212618584e-01  1.535952216339055e-10 -8.743283390505131e-06
  -6.089321957158386e+01  1.400886331645910e+00 -2.043759375449862e+00  1.799854212618584e-01  1.535952216339055e-10 -8.743283390505131e-06
  -5.988987561953927e+01  1.400810458768514e+00 -2.042334602891343e+00  1.799691490302470e-01  1.562186933444131e-10 -8.839792129022889e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -5.964390392997940e+01  1.400760182827341e+00 -2.036282317853846e+00  1.799246423212812e-01  1.574825640382847e-10 -8.874039357731612e-06
  -6.007042763726891e+01  1.400682095585007e+00 -2.036005995221693e+00  1.799300409859723e-01  1.566539228698240e-10 -8.833979938673565e-06
  -6.007042763726891e+01  1.400682095585007e+00 -2.036005995221693e+00  1.799300409859723e-01  1.566539228698240e-10 -8.833979938673565e-06
  -6.001518666092598e+01  1.400699917800099e+00 -2.036104589555088e+00  1.799274580033860e-01  1.569361514456930e-10 -8.843364481697419e-06
  -6.001518666092598e+01  1.400699917800099e+00 -2.036104589555088e+00  1.799274580033860e-01  1.569361514456930e-10 -8.843364481697419e-06
  -6.004794212189496e+01  1.400706343361370e+00 -2.036292658278666e+00  1.799305160503801e-01  1.567556989060000e-10 -8.834288585420669e-06
  -6.005216197371488e+01  1.400817374928332e+00 -2.037094681437944e+00  1.799271278532523e-01  1.565354157410429e-10 -8.827750746309570e-06
  -6.044634112552088e+01  1.400636448264065e+00 -2.036333597266945e+00  1.799451198984460e-01  1.554587701182035e-10 -8.788227127714127e-06
  -6.215139494697789e+01  1.404857089384985e+00 -2.024895581038221e+00  1.793852198293215e-01  1.595123584339772e-10 -8.930326081676920e-06
  -6.230295624310563e+01  1.401969047548016e+00 -2.044960301706080e+00  1.797459505948178e-01  1.744942648010506e-10 -9.528791916648669e-06
  -6.230295624310563e+01  1.401969047548016e+00 -2.044960301706080e+00  1.797459505948178e-01  1.744942648010506e-10 -9.528791916648669e-06
  -6.230295624310563e+01  1.401969047548016e+00 -2.044960301706080e+00  1.797459505948178e-01  1.744942648010506e-10 -9.528791916648669e-06
  -6.230295624310563e+01  1.401969047548016e+00 -2.044960301706080e+00  1.797459505948178e-01  1.744942648010506e-10 -9.528791916648669e-06
  -6.487387734605751e+01  1.402231065638893e+00 -2.024251418579237e+00  1.871005357609347e-01  1.552235918866038e-10 -8.823487321400845e-06
  -6.166594747218199e+01  1.407060267069974e+00 -1.993267485677508e+00  1.841120635053072e-01  1.577031602930363e-10 -8.933653251902037e-06
  -5.960955961604931e+01  1.400578323757234e+00 -2.041790228515327e+00  1.799341979069154e-01  1.627889741130479e-10 -9.102763966454710e-06
  -5.960955961604931e+01  1.400578323757234e+00 -2.041790228515327e+00  1.799341979069154e-01  1.627889741130479e-10 -9.102763966454710e-06
  -5.960955961604931e+01  1.400578323757234e+00 -2.041790228515327e+00  1.799341979069154e-01  1.627889741130479e-10 -9.102763966454710e-06
  -5.970155176724632e+01  1.400490175229473e+00 -2.041718520117506e+00  1.799420180567030e-01  1.626686892616458e-10 -9.100836166963544e-06
  -5.938698509425942e+01  1.400396186556340e+00 -2.024654045733445e+00  1.798412281553155e-01  1.613785415746662e-10 -9.011045229083381e-06
  -5.910984319663893e+01  1.400408628890266e+00 -2.027542063976900e+00  1.798638009501679e-01  1.618916185064769e-10 -9.025371085733194e-06
  -5.910984319663893e+01  1.400408628890266e+00 -2.027542063976900e+00  1.798638009501679e-01  1.618916185064769e-10 -9.025371085733194e-06
  -6.123131101401673e+01  1.402755641696964e+00 -2.017690413160425e+00  1.795640380972298e-01  1.604917783719004e-10 -8.952382350287839e-06
  -6.055039657274080e+01  1.402044721742669e+00 -2.020039134682054e+00  1.796360264462180e-01  1.634763359393915e-10 -9.058496400948409e-06
  -6.055039657274080e+01  1.402044721742669e+00 -2.020039134682054e+00  1.796360264462180e-01  1.634763359393915e-10 -9.058496400948409e-06
  -6.057868710124903e+01  1.402179955341140e+00 -2.021877198957231e+00  1.796344391651746e-01  1.635883918271771e-10 -9.065004585392200e-06
  -5.950693626740819e+01  1.400182078027855e+00 -2.042256407568649e+00  1.800411686899014e-01  1.584616909307377e-10 -8.891544427220467e-06
  -6.026893384291901e+01  1.400193464867303e+00 -2.042011452346506e+00  1.800504599000791e-01  1.571124495314362e-10 -8.839819464065648e-06
  -6.026893384291901e+01  1.400193464867303e+00 -2.042011452346506e+00  1.800504599000791e-01  1.571124495314362e-10 -8.839819464065648e-06
  -6.087646591754156e+01  1.401937416967117e+00 -2.025961393652570e+00  1.796595067027235e-01  1.655103459335211e-10 -9.147077207902703e-06
  -6.098994926895266e+01  1.400090982025925e+00 -2.001588133250563e+00  1.797655005292486e-01  1.560857348604061e-10 -8.806289809314899e-06
  -6.686939171745119e+01  1.400151122015608e+00 -1.977426446879702e+00  1.795967992963285e-01  1.509438179656172e-10 -8.727117135291551e-06
  -6.566258162477723e+01  1.406544413982795e+00 -2.004039363808964e+00  1.789862165280772e-01  1.694266157331099e-10 -9.265219574959040e-06
  -5.949864414908779e+01  1.400660988500277e+00 -2.030191645398109e+00  1.798466848011512e-01  1.644105648219383e-10 -9.123285621539739e-06
  -6.100276432539322e+01  1.400984335590925e+00 -2.031561909381957e+00  1.798362002932058e-01  1.647168206687991e-10 -9.118847713574846e-06
  -6.177029631720909e+01  1.413130476493632e+00 -2.015524905141157e+00  1.848630437914540e-01  1.538913599207452e-10 -8.808215168114684e-06
  -6.177029631720909e+01  1.413130476493632e+00 -2.015524905141157e+00  1.848630437914540e-01  1.538913599207452e-10 -8.808215168114684e-06
  -6.177029631720909e+01  1.413130476493632e+00 -2.015524905141157e+00  1.848630437914540e-01  1.538913599207452e-10 -8.808215168114684e-06
  -6.177029631720909e+01  1.413130476493632e+00 -2.015524905141157e+00  1.848630437914540e-01  1.538913599207452e-10 -8.808215168114684e-06
  -6.177029631720909e+01  1.413130476493632e+00 -2.015524905141157e+00  1.848630437914540e-01  1.538913599207452e-10 -8.808215168114684e-06
  -6.177029631720909e+01  1.413130476493632e+00 -2.015524905141157e+00  1.848630437914540e-01  1.538913599207452e-10 -8.808215168114684e-06
  -6.177029631720909e+01  1.413130476493632e+00 -2.015524905141157e+00  1.848630437914540e-01  1.538913599207452e-10 -8.808215168114684e-06
  -6.049551236237130e+01  1.411697262172821e+00 -2.016078742054995e+00  1.850578823862793e-01  1.547630498118308e-10 -8.840982209335770e-06
  -6.049551236237130e+01  1.411697262172821e+00 -2.016078742054995e+00  1.850578823862793e-01  1.547630498118308e-10 -8.840982209335770e-06
  -6.049551236237130e+01  1.411697262172821e+00 -2.016078742054995e+00  1.850578823862793e-01  1.547630498118308e-10 -8.840982209335770e-06
  -6.049551236237130e+01  1.411697262172821e+00 -2.016078742054995e+00  1.850578823862793e-01  1.547630498118308e-10 -8.840982209335770e-06
  -6.049551236237130e+01  1.411697262172821e+00 -2.016078742054995e+00  1.850578823862793e-01  1.547630498118308e-10 -8.840982209335770e-06
  -6.049551236237130e+01  1.411697262172821e+00 -2.016078742054995e+00  1.850578823862793e-01  1.547630498118308e-10 -8.840982209335770e-06
  -6.327583730545425e+01  1.402751404640610e+00 -2.039710964987115e+00  1.796434376309287e-01  1.707316851286233e-10 -9.417912992349530e-06
  -6.327583730545425e+01  1.402751404640610e+00 -2.039710964987115e+00  1.796434376309287e-01  1.707316851286233e-10 -9.417912992349530e-06
  -6.279567501514433e+01  1.407821798867177e+00 -2.021181211629254e+00  1.858636468450736e-01  1.719176668667776e-10 -9.381897339801594e-06
  -6.310878100785835e+01  1.405941495775430e+00 -2.021189864731166e+00  1.792550766682038e-01  1.581131108340843e-10 -8.885134812318163e-06
  -6.310878100785835e+01  1.405941495775430e+00 -2.021189864731166e+00  1.792550766682038e-01  1.581131108340843e-10 -8.885134812318163e-06
  -6.221047194296310e+01  1.404598342177325e+00 -2.024336619574330e+00  1.794109751196887e-01  1.610103280118409e-10 -8.981073059930773e-06
  -6.454462897408260e+01  1.400593350040488e+00 -2.037816678499718e+00  1.799203724376926e-01  1.720656280821791e-10 -9.281160094253375e-06
  -6.666653664362713e+01  1.400796483563976e+00 -2.035311354811074e+00  1.798881912035818e-01  1.720884487112737e-10 -9.262886008571959e-06
  -6.314701696252155e+01  1.401128830795314e+00 -2.042173943525584e+00  1.799477046739640e-01  1.548676772985139e-10 -8.826839697704428e-06
  -6.314828758081755e+01  1.401210331517412e+00 -2.026556041693434e+00  1.797920697485727e-01  1.630292863744222e-10 -9.056813954763558e-06
  -5.959267805924978e+01  1.401198230927986e+00 -2.026573555554928e+00  1.797711113510251e-01  1.630487880729619e-10 -9.057340507255874e-06
  -5.959267805924978e+01  1.401198230927986e+00 -2.026573555554928e+00  1.797711113510251e-01  1.630487880729619e-10 -9.057340507255874e-06
  -5.970390945649782e+01  1.400768564001118e+00 -2.021636792035020e+00  1.797789624032206e-01  1.629249093745128e-10 -9.066781969904631e-06
  -5.970390945649782e+01  1.400768564001118e+00 -2.021636792035020e+00  1.797789624032206e-01  1.629249093745128e-10 -9.066781969904631e-06
  -5.970390945649782e+01  1.400768564001118e+00 -2.021636792035020e+00  1.797789624032206e-01  1.629249093745128e-10 -9.066781969904631e-06
  -6.059288918475180e+01  1.400209754838772e+00 -2.013896188815803e+00  1.797830833816955e-01  1.627946546097529e-10 -9.077826125659371e-06
  -5.983152539243724e+01  1.400214488193231e+00 -2.018799817915663e+00  1.798315748704440e-01  1.623587704317194e-10 -9.028141102026426e-06
  -5.982594019955886e+01  1.400214551551920e+00 -2.018865455828377e+00  1.798322239570778e-01  1.623529358697963e-10 -9.027476039237618e-06
  -6.016001203280034e+01  1.401767997778455e+00 -2.039308057699436e+00  1.798081681931450e-01  1.661584387311219e-10 -9.144859661379985e-06
  -6.016001203280034e+01  1.401767997778455e+00 -2.039308057699436e+00  1.798081681931450e-01  1.661584387311219e-10 -9.144859661379985e-06
  -6.148447769540483e+01  1.402732952291591e+00 -2.035468855279620e+00  1.796520210703562e-01  1.697861718535064e-10 -9.262751754800819e-06
  -6.172387367013599e+01  1.401207941462808e+00 -2.009804227694118e+00  1.795976626636644e-01  1.656920955199672e-10 -9.202196137602895e-06
  -5.990906343108150e+01  1.400778128654200e+00 -2.021547377343103e+00  1.797449549784056e-01  1.665322978242117e-10 -9.199407511116627e-06
  -6.578195029954075e+01  1.403582434703229e+00 -2.030305399067231e+00  1.796147403087373e-01  1.571099522226566e-10 -8.738206440719615e-06
  -6.018430668655334e+01  1.401369932588194e+00 -2.023062943853091e+00  1.797131305461369e-01  1.660235946932869e-10 -9.144568158362785e-06
  -6.113255211400950e+01  1.400237618580174e+00 -2.015332412329201e+00  1.797728077155296e-01  1.647309019337493e-10 -9.090924257242832e-06
  -6.113255211400950e+01  1.400237618580174e+00 -2.015332412329201e+00  1.797728077155296e-01  1.647309019337493e-10 -9.090924257242832e-06
  -6.113255211400950e+01  1.400237618580174e+00 -2.015332412329201e+00  1.797728077155296e-01  1.647309019337493e-10 -9.090924257242832e-06
  -5.989552603579115e+01  1.400315487889576e+00 -2.020057895528753e+00  1.798064008770653e-01  1.638854878679932e-10 -9.072181467254332e-06
  -5.948063587516013e+01  1.400754045471947e+00 -2.026660706112350e+00  1.798169910138470e-01  1.633368740656944e-10 -9.055471607101667e-06
  -6.025018574813124e+01  1.400075544597297e+00 -2.042490230893167e+00  1.800287731927428e-01  1.583837239656776e-10 -8.956506063988937e-06
  -6.025018574813124e+01  1.400075544597297e+00 -2.042490230893167e+00  1.800287731927428e-01  1.583837239656776e-10 -8.956506063988937e-06
  -6.038288031759770e+01  1.400029366162393e+00 -2.042570247350438e+00  1.800360176314200e-01  1.580701803685265e-10 -8.946985362754582e-06
  -6.038288031759770e+01  1.400029366162393e+00 -2.042570247350438e+00  1.800360176314200e-01  1.580701803685265e-10 -8.946985362754582e-06
  -6.038288031759770e+01  1.400029366162393e+00 -2.042570247350438e+00  1.800360176314200e-01  1.580701803685265e-10 -8.946985362754582e-06
  -6.038288031759770e+01  1.400029366162393e+00 -2.042570247350438e+00  1.800360176314200e-01  1.580701803685265e-10 -8.946985362754582e-06
  -6.011951037102552e+01  1.400144706548399e+00 -2.041019639907460e+00  1.800175888801973e-01  1.579206982539950e-10 -8.927193103034200e-06
  -5.999796166690457e+01  1.400289207344560e+00 -2.039391957298134e+00  1.799863717665588e-01  1.590903160852070e-10 -8.960177007125456e-06
  -5.999796166690457e+01  1.400289207344560e+00 -2.039391957298134e+00  1.799863717665588e-01  1.590903160852070e-10 -8.960177007125456e-06
  -5.999796166690457e+01  1.400289207344560e+00 -2.039391957298134e+00  1.799863717665588e-01  1.590903160852070e-10 -8.960177007125456e-06
  -5.999796166690457e+01  1.400289207344560e+00 -2.039391957298134e+00  1.799863717665588e-01  1.590903160852070e-10 -8.960177007125456e-06
  -5.948086228510250e+01  1.400490257767074e+00 -2.039368282766417e+00  1.799493379882687e-01  1.614372557462102e-10 -9.040427550798784e-06
  -5.948086228510250e+01  1.400490257767074e+00 -2.039368282766417e+00  1.799493379882687e-01  1.614372557462102e-10 -9.040427550798784e-06
  -5.948086228510250e+01  1.400490257767074e+00 -2.039368282766417e+00  1.799493379882687e-01  1.614372557462102e-10 -9.040427550798784e-06
  -5.948086228510250e+01  1.400490257767074e+00 -2.039368282766417e+00  1.799493379882687e-01  1.614372557462102e-10 -9.040427550798784e-06
  -5.979811391092176e+01  1.400470779576315e+00 -2.041784123237341e+00  1.799714037475141e-01  1.607079704035891e-10 -9.027677449065048e-06
  -5.979811391092176e+01  1.400470779576315e+00 -2.041784123237341e+00  1.799714037475141e-01  1.607079704035891e-10 -9.027677449065048e-06
  -6.017805823073066e+01  1.400494174821204e+00 -2.028061594534691e+00  1.798016329380883e-01  1.694217892320813e-10 -9.317727490749239e-06
  -5.977875533557877e+01  1.400502456043112e+00 -2.023993125813515e+00  1.798076145498445e-01  1.670686326002443e-10 -9.177823400163760e-06
  -5.977875533557877e+01  1.400502456043112e+00 -2.023993125813515e+00  1.798076145498445e-01  1.670686326002443e-10 -9.177823400163760e-06
  -5.977875533557877e+01  1.400502456043112e+00 -2.023993125813515e+00  1.798076145498445e-01  1.670686326002443e-10 -9.177823400163760e-06
  -5.977897890421090e+01  1.400565443891560e+00 -2.024431790367278e+00  1.798056638466606e-01  1.669083149777593e-10 -9.171870246382425e-06
  -5.995131562124656e+01  1.400263776441169e+00 -2.026915513571496e+00  1.798427246360943e-01  1.686785723238122e-10 -9.230624773855582e-06
  -5.995131562124656e+01  1.400263776441169e+00 -2.026915513571496e+00  1.798427246360943e-01  1.686785723238122e-10 -9.230624773855582e-06
  -6.020216700181045e+01  1.400237682553032e+00 -2.027094005929972e+00  1.798332353188453e-01  1.700598567396321e-10 -9.289546952338132e-06
  -6.020216700181045e+01  1.400237682553032e+00 -2.027094005929972e+00  1.798332353188453e-01  1.700598567396321e-10 -9.289546952338132e-06
  -6.020216700181045e+01  1.400237682553032e+00 -2.027094005929972e+00  1.798332353188453e-01  1.700598567396321e-10 -9.289546952338132e-06
  -6.020216700181045e+01  1.400237682553032e+00 -2.027094005929972e+00  1.798332353188453e-01  1.700598567396321e-10 -9.289546952338132e-06
  -6.065942179793630e+01  1.400398189140404e+00 -2.029454307003731e+00  1.798490205113240e-01  1.706425371001916e-10 -9.281889025784298e-06
  -6.012271549175194e+01  1.400366150655382e+00 -2.028303109725705e+00  1.798375144296713e-01  1.699114916378859e-10 -9.274829515769811e-06
  -6.175643348206893e+01  1.402256639650675e+00 -2.038734402119054e+00  1.797517716681073e-01  1.633539414063812e-10 -9.034083128580664e-06
  -6.214559054245476e+01  1.402332705223831e+00 -2.039608376174765e+00  1.797503817664235e-01  1.633758721243634e-10 -9.032411670474620e-06
  -6.214559054245476e+01  1.402332705223831e+00 -2.039608376174765e+00  1.797503817664235e-01  1.633758721243634e-10 -9.032411670474620e-06
  -6.214559054245476e+01  1.402332705223831e+00 -2.039608376174765e+00  1.797503817664235e-01  1.633758721243634e-10 -9.032411670474620e-06
  -6.126117296588447e+01  1.401824729499613e+00 -2.036266756267072e+00  1.797711736345702e-01  1.631710946517482e-10 -9.045908195718156e-06
  -6.126117296588447e+01  1.401824729499613e+00 -2.036266756267072e+00  1.797711736345702e-01  1.631710946517482e-10 -9.045908195718156e-06
  -6.126117296588447e+01  1.401824729499613e+00 -2.036266756267072e+00  1.797711736345702e-01  1.631710946517482e-10 -9.045908195718156e-06
  -6.126117296588447e+01  1.401824729499613e+00 -2.036266756267072e+00  1.797711736345702e-01  1.631710946517482e-10 -9.045908195718156e-06
  -6.126117296588447e+01  1.401824729499613e+00 -2.036266756267072e+00  1.797711736345702e-01  1.631710946517482e-10 -9.045908195718156e-06
  -6.110546810695627e+01  1.401799310050414e+00 -2.035880430940756e+00  1.797719636414087e-01  1.630795952840625e-10 -9.042739726230945e-06
  -6.110546810695627e+01  1.401799310050414e+00 -2.035880430940756e+00  1.797719636414087e-01  1.630795952840625e-10 -9.042739726230945e-06
  -6.025741937357304e+01  1.400182571723995e+00 -2.014150758095879e+00  1.798045681754960e-01  1.609703923576818e-10 -8.997645506093546e-06
  -6.025741937357304e+01  1.400182571723995e+00 -2.014150758095879e+00  1.798045681754960e-01  1.609703923576818e-10 -8.997645506093546e-06
  -5.999775519747965e+01  1.400693984402080e+00 -2.019401391281364e+00  1.798004047602687e-01  1.603997027563698e-10 -8.943654182261012e-06
  -6.319220399336172e+01  1.405693720535413e+00 -2.042545170079120e+00  1.793674513260304e-01  1.722686464889223e-10 -9.403885467874509e-06
  -6.319220399336172e+01  1.405693720535413e+00 -2.042545170079120e+00  1.793674513260304e-01  1.722686464889223e-10 -9.403885467874509e-06
  -6.253710052305150e+01  1.405553915208653e+00 -2.042224037589708e+00  1.794528348398801e-01  1.630704333947109e-10 -9.024467383249250e-06
  -6.253710052305150e+01  1.405553915208653e+00 -2.042224037589708e+00  1.794528348398801e-01  1.630704333947109e-10 -9.024467383249250e-06
  -6.069293256556310e+01  1.401504885008055e+00 -2.020270400354350e+00  1.796800395861171e-01  1.665876418023106e-10 -9.162927253394039e-06
  -6.069293256556310e+01  1.401504885008055e+00 -2.020270400354350e+00  1.796800395861171e-01  1.665876418023106e-10 -9.162927253394039e-06
  -6.329903707940657e+01  1.402416325262261e+00 -2.042045961384617e+00  1.796744954573049e-01  1.732565098269542e-10 -9.463492001060709e-06
  -6.329903707940657e+01  1.402416325262261e+00 -2.042045961384617e+00  1.796744954573049e-01  1.732565098269542e-10 -9.463492001060709e-06
  -6.329903707940657e+01  1.402416325262261e+00 -2.042045961384617e+00  1.796744954573049e-01  1.732565098269542e-10 -9.463492001060709e-06
  -6.116231385830866e+01  1.400966403002318e+00 -2.005382871916686e+00  1.796486830264952e-01  1.625828304412590e-10 -9.006601773202348e-06
  -6.116231385830866e+01  1.400966403002318e+00 -2.005382871916686e+00  1.796486830264952e-01  1.625828304412590e-10 -9.006601773202348e-06
  -6.116231385830866e+01  1.400966403002318e+00 -2.005382871916686e+00  1.796486830264952e-01  1.625828304412590e-10 -9.006601773202348e-06
  -6.104845421278335e+01  1.401000117808669e+00 -2.006126237016251e+00  1.796494283991875e-01  1.627755377159519e-10 -9.014416307287924e-06
  -6.221130698565038e+01  1.400815058948823e+00 -1.998793388872139e+00  1.796043928868016e-01  1.639120259023788e-10 -9.057750962267770e-06
  -6.221130698565038e+01  1.400815058948823e+00 -1.998793388872139e+00  1.796043928868016e-01  1.639120259023788e-10 -9.057750962267770e-06
  -6.221130698565038e+01  1.400815058948823e+00 -1.998793388872139e+00  1.796043928868016e-01  1.639120259023788e-10 -9.057750962267770e-06
  -5.988770420268817e+01  1.400582998471216e+00 -2.014952628096988e+00  1.797677901095202e-01  1.619367445050087e-10 -8.994734724665504e-06
  -5.988770420268817e+01  1.400582998471216e+00 -2.014952628096988e+00  1.797677901095202e-01  1.619367445050087e-10 -8.994734724665504e-06
  -5.988770420268817e+01  1.400582998471216e+00 -2.014952628096988e+00  1.797677901095202e-01  1.619367445050087e-10 -8.994734724665504e-06
  -6.013708917419211e+01  1.400440056993328e+00 -2.011856344201209e+00  1.797677878345561e-01  1.616137984234408e-10 -8.970946889963086e-06
  -6.013708917419211e+01  1.400440056993328e+00 -2.011856344201209e+00  1.797677878345561e-01  1.616137984234408e-10 -8.970946889963086e-06
  -6.034159878862589e+01  1.400194667746219e+00 -2.005506852576524e+00  1.797649466467377e-01  1.587157256775592e-10 -8.868443359310696e-06
  -6.034159878862589e+01  1.400194667746219e+00 -2.005506852576524e+00  1.797649466467377e-01  1.587157256775592e-10 -8.868443359310696e-06
  -6.034159878862589e+01  1.400194667746219e+00 -2.005506852576524e+00  1.797649466467377e-01  1.587157256775592e-10 -8.868443359310696e-06
  -6.035680532687186e+01  1.400168803044203e+00 -2.005072504195180e+00  1.797652744144100e-01  1.586128848296646e-10 -8.864692716366195e-06
  -6.006710380429107e+01  1.400250017096033e+00 -2.007552200554152e+00  1.797670792668517e-01  1.586743890072850e-10 -8.881732200909767e-06
  -6.123757705081033e+01  1.401527384004047e+00 -2.016511834219033e+00  1.796874864963682e-01  1.612634184256666e-10 -8.984517130581171e-06
  -6.123757705081033e+01  1.401527384004047e+00 -2.016511834219033e+00  1.796874864963682e-01  1.612634184256666e-10 -8.984517130581171e-06
  -6.123757705081033e+01  1.401527384004047e+00 -2.016511834219033e+00  1.796874864963682e-01  1.612634184256666e-10 -8.984517130581171e-06
  -6.089283159118503e+01  1.401822993155809e+00 -2.008278781484502e+00  1.795987142486861e-01  1.598921288748817e-10 -8.928666216061761e-06
  -6.031696925011659e+01  1.401468535277088e+00 -2.015161735602497e+00  1.796730136175212e-01  1.613424778949533e-10 -8.992351887931865e-06
  -6.031696925011659e+01  1.401468535277088e+00 -2.015161735602497e+00  1.796730136175212e-01  1.613424778949533e-10 -8.992351887931865e-06
  -6.005889684426590e+01  1.400097630719245e+00 -2.044693719318704e+00  1.800370146788565e-01  1.598070683717633e-10 -9.006975276924243e-06
  -5.883054691789033e+01  1.400088453255779e+00 -2.044477170316768e+00  1.800220027986763e-01  1.650786342598314e-10 -9.145538948923696e-06
  -5.883054691789033e+01  1.400088453255779e+00 -2.044477170316768e+00  1.800220027986763e-01  1.650786342598314e-10 -9.145538948923696e-06
  -5.883054691789033e+01  1.400088453255779e+00 -2.044477170316768e+00  1.800220027986763e-01  1.650786342598314e-10 -9.145538948923696e-06
  -5.883054691789033e+01  1.400088453255779e+00 -2.044477170316768e+00  1.800220027986763e-01  1.650786342598314e-10 -9.145538948923696e-06
  -5.883054691789033e+01  1.400088453255779e+00 -2.044477170316768e+00  1.800220027986763e-01  1.650786342598314e-10 -9.145538948923696e-06
  -5.883054691789033e+01  1.400088453255779e+00 -2.044477170316768e+00  1.800220027986763e-01  1.650786342598314e-10 -9.145538948923696e-06
  -5.883054691789033e+01  1.400088453255779e+00 -2.044477170316768e+00  1.800220027986763e-01  1.650786342598314e-10 -9.145538948923696e-06
  -5.883054691789033e+01  1.400088453255779e+00 -2.044477170316768e+00  1.800220027986763e-01  1.650786342598314e-10 -9.145538948923696e-06
  -5.923371277843670e+01  1.400093469842482e+00 -2.044595540370498e+00  1.800302085952750e-01  1.621970899819320e-10 -9.069797250033336e-06
