# ln(P)                  Mass, $M/M_{\odot}$    Metallicity, $\log_{10}\left(Z_0\right)$ Mass of He core, $M_{He-core}/M_{\odot}$
  -4.575076942393030e+02  1.451097510843758e+00 -1.479672504176006e+00  1.848705836018827e-01
  -4.575076942393030e+02  1.451097510843758e+00 -1.479672504176006e+00  1.848705836018827e-01
  -4.575168406124942e+02  1.450649994237287e+00 -1.479643598825134e+00  1.848556870826744e-01
  -4.575168406124942e+02  1.450649994237287e+00 -1.479643598825134e+00  1.848556870826744e-01
  -4.576230190007296e+02  1.450506752474007e+00 -1.479830407310933e+00  1.848518741016663e-01
  -4.622232275162852e+02  1.467331058018160e+00 -1.490343335829448e+00  1.854642929890026e-01
  -4.591506433377073e+02  1.450322713347669e+00 -1.485249046408728e+00  1.848698781812980e-01
  -4.591506433377073e+02  1.450322713347669e+00 -1.485249046408728e+00  1.848698781812980e-01
  -4.603604911045605e+02  1.450633672410602e+00 -1.488170446573714e+00  1.848947650531488e-01
  -4.603604911045605e+02  1.450633672410602e+00 -1.488170446573714e+00  1.848947650531488e-01
  -4.603604911045605e+02  1.450633672410602e+00 -1.488170446573714e+00  1.848947650531488e-01
  -4.586868275859080e+02  1.450427850499609e+00 -1.485800086605737e+00  1.848770922033605e-01
  -4.615149886447531e+02  1.465457272390148e+00 -1.487954489997623e+00  1.853897088278893e-01
  -4.615149886447531e+02  1.465457272390148e+00 -1.487954489997623e+00  1.853897088278893e-01
  -4.615149886447531e+02  1.465457272390148e+00 -1.487954489997623e+00  1.853897088278893e-01
  -4.614195872590777e+02  1.466088282814036e+00 -1.481807841891665e+00  1.853837024893728e-01
  -4.638262773507148e+02  1.457033537405620e+00 -1.500210687677163e+00  1.851716905897970e-01
  -4.638685460492673e+02  1.457366236325014e+00 -1.500011034067511e+00  1.851815596804565e-01
  -4.642577138945505e+02  1.458727939944178e+00 -1.481932901934059e+00  1.851430023824238e-01
  -4.642577138945505e+02  1.458727939944178e+00 -1.481932901934059e+00  1.851430023824238e-01
  -4.655560028372249e+02  1.463472164399123e+00 -1.511444460474896e+00  1.854343418526992e-01
  -4.631884888934556e+02  1.436668678327770e+00 -1.482426878712439e+00  1.844063436810126e-01
  -4.634905469463289e+02  1.468006382413949e+00 -1.498079050898001e+00  1.855186487900197e-01
  -4.634905469463289e+02  1.468006382413949e+00 -1.498079050898001e+00  1.855186487900197e-01
  -4.634905469463289e+02  1.468006382413949e+00 -1.498079050898001e+00  1.855186487900197e-01
  -4.634905469463289e+02  1.468006382413949e+00 -1.498079050898001e+00  1.855186487900197e-01
  -4.609454462611181e+02  1.455978029785141e+00 -1.488206205642395e+00  1.850775574796980e-01
  -4.594057600978327e+02  1.453192701538516e+00 -1.485843727894921e+00  1.849733886617318e-01
  -4.594057600978327e+02  1.453192701538516e+00 -1.485843727894921e+00  1.849733886617318e-01
  -4.594350399114937e+02  1.453224172519985e+00 -1.485903814309728e+00  1.849748224572612e-01
  -4.594350399114937e+02  1.453224172519985e+00 -1.485903814309728e+00  1.849748224572612e-01
  -4.593503173073683e+02  1.453030521920225e+00 -1.485640013867039e+00  1.849671070374881e-01
  -4.604261743414498e+02  1.453829863041233e+00 -1.487915124049661e+00  1.850062221087174e-01
  -4.604261743414498e+02  1.453829863041233e+00 -1.487915124049661e+00  1.850062221087174e-01
  -4.607245034942916e+02  1.454410477016391e+00 -1.486597127896155e+00  1.850198318886191e-01
  -4.644877089470772e+02  1.455835579658039e+00 -1.489154024152301e+00  1.850818800163059e-01
  -4.593989029473066e+02  1.453739144470633e+00 -1.484722808972730e+00  1.849860190790726e-01
  -4.588598892013636e+02  1.452070851266992e+00 -1.483328052144572e+00  1.849235164099163e-01
  -4.588436917238264e+02  1.452638671531951e+00 -1.481636433651648e+00  1.849347849741356e-01
  -4.588413508022284e+02  1.452616157015181e+00 -1.481608860084887e+00  1.849338919160769e-01
  -4.597252266669054e+02  1.453853692919863e+00 -1.482411705219504e+00  1.849804846366999e-01
  -4.597676118149775e+02  1.453939809633336e+00 -1.482258815077438e+00  1.849827046998350e-01
  -4.597676118149775e+02  1.453939809633336e+00 -1.482258815077438e+00  1.849827046998350e-01
  -4.597676118149775e+02  1.453939809633336e+00 -1.482258815077438e+00  1.849827046998350e-01
  -4.597676118149775e+02  1.453939809633336e+00 -1.482258815077438e+00  1.849827046998350e-01
  -4.613472157910849e+02  1.454913570408013e+00 -1.482635549252285e+00  1.850184919236310e-01
  -4.606930755628322e+02  1.468937129782674e+00 -1.484186978073576e+00  1.854866590380228e-01
  -4.606930755628322e+02  1.468937129782674e+00 -1.484186978073576e+00  1.854866590380228e-01
  -4.606930755628322e+02  1.468937129782674e+00 -1.484186978073576e+00  1.854866590380228e-01
  -4.606930755628322e+02  1.468937129782674e+00 -1.484186978073576e+00  1.854866590380228e-01
  -4.570983059736115e+02  1.450042669325468e+00 -1.479214368355189e+00  1.848310432047978e-01
  -4.570983059736115e+02  1.450042669325468e+00 -1.479214368355189e+00  1.848310432047978e-01
  -4.570983059736115e+02  1.450042669325468e+00 -1.479214368355189e+00  1.848310432047978e-01
  -4.586918171383499e+02  1.447339475779958e+00 -1.480819553010725e+00  1.847534106567240e-01
  -4.581874283624296e+02  1.448198772211580e+00 -1.480665798715446e+00  1.847806937863649e-01
  -4.581874283624296e+02  1.448198772211580e+00 -1.480665798715446e+00  1.847806937863649e-01
  -4.581874283624296e+02  1.448198772211580e+00 -1.480665798715446e+00  1.847806937863649e-01
  -4.581874283624296e+02  1.448198772211580e+00 -1.480665798715446e+00  1.847806937863649e-01
  -4.583030281796059e+02  1.448591909783395e+00 -1.480917450817238e+00  1.847951070032586e-01
  -4.583030281796059e+02  1.448591909783395e+00 -1.480917450817238e+00  1.847951070032586e-01
  -4.583030281796059e+02  1.448591909783395e+00 -1.480917450817238e+00  1.847951070032586e-01
  -4.583030281796059e+02  1.448591909783395e+00 -1.480917450817238e+00  1.847951070032586e-01
  -4.584523667399407e+02  1.448643525723790e+00 -1.481224183326944e+00  1.847983204868243e-01
  -4.584523667399407e+02  1.448643525723790e+00 -1.481224183326944e+00  1.847983204868243e-01
  -4.584523667399407e+02  1.448643525723790e+00 -1.481224183326944e+00  1.847983204868243e-01
  -4.584445386647445e+02  1.448639648500192e+00 -1.481184279529915e+00  1.847980175131423e-01
  -4.584445386647445e+02  1.448639648500192e+00 -1.481184279529915e+00  1.847980175131423e-01
  -4.584445386647445e+02  1.448639648500192e+00 -1.481184279529915e+00  1.847980175131423e-01
  -4.584355241877398e+02  1.448596544052309e+00 -1.481148212300433e+00  1.847964566298160e-01
  -4.581440949944966e+02  1.448236704093101e+00 -1.480485801651847e+00  1.847813051455103e-01
  -4.581440949944966e+02  1.448236704093101e+00 -1.480485801651847e+00  1.847813051455103e-01
  -4.593586629678185e+02  1.445462339512642e+00 -1.480743851852192e+00  1.846938544912999e-01
  -4.588465562659250e+02  1.447348289506161e+00 -1.480619514097242e+00  1.847523096022187e-01
  -4.589213634150963e+02  1.447009515284655e+00 -1.480886222541587e+00  1.847430314332675e-01
  -4.590156560354675e+02  1.446844831623735e+00 -1.481057211224549e+00  1.847386273065780e-01
  -4.596021893116999e+02  1.448660587718508e+00 -1.481784850666845e+00  1.848026318766896e-01
  -4.613849542442510e+02  1.448987578740653e+00 -1.483115227936769e+00  1.848202238186834e-01
  -4.613849542442510e+02  1.448987578740653e+00 -1.483115227936769e+00  1.848202238186834e-01
  -4.613849542442510e+02  1.448987578740653e+00 -1.483115227936769e+00  1.848202238186834e-01
  -4.599009398533781e+02  1.447657477818853e+00 -1.480279282716693e+00  1.847592311151587e-01
  -4.599819292390022e+02  1.447520402921087e+00 -1.480114704721091e+00  1.847540608978009e-01
  -4.586875559502263e+02  1.448286142903662e+00 -1.481119297087364e+00  1.847843057211931e-01
  -4.580235274504208e+02  1.448675549400972e+00 -1.480663040485585e+00  1.847960059340161e-01
  -4.580235274504208e+02  1.448675549400972e+00 -1.480663040485585e+00  1.847960059340161e-01
  -4.580235274504208e+02  1.448675549400972e+00 -1.480663040485585e+00  1.847960059340161e-01
  -4.588957126152721e+02  1.454875330361511e+00 -1.479087477512778e+00  1.849978962025744e-01
  -4.608270602886068e+02  1.452945197361262e+00 -1.483301116506319e+00  1.849549573136439e-01
  -4.616851871625374e+02  1.465642159703282e+00 -1.489185888738946e+00  1.854021288858277e-01
  -4.653593669527400e+02  1.449651079627330e+00 -1.502423550070160e+00  1.849294587266317e-01
  -4.607646971748854e+02  1.454314200061274e+00 -1.489000931140858e+00  1.850253613367679e-01
  -4.589677251172716e+02  1.452200834461237e+00 -1.484721891403507e+00  1.849331566153272e-01
  -4.592536010818064e+02  1.452030345209079e+00 -1.485186154023754e+00  1.849290966665547e-01
  -4.592536010818064e+02  1.452030345209079e+00 -1.485186154023754e+00  1.849290966665547e-01
  -4.578890911503211e+02  1.451440754618994e+00 -1.480250762796121e+00  1.848861186665563e-01
  -4.578890911503211e+02  1.451440754618994e+00 -1.480250762796121e+00  1.848861186665563e-01
  -4.583938954900518e+02  1.452608080752204e+00 -1.480095737282686e+00  1.849239169302258e-01
  -4.591272530122720e+02  1.453756235343083e+00 -1.479930139621342e+00  1.849618693790085e-01
  -4.591272530122720e+02  1.453756235343083e+00 -1.479930139621342e+00  1.849618693790085e-01
  -4.576050132371732e+02  1.450418205613577e+00 -1.480411581685933e+00  1.848515302283830e-01
  -4.586996186865920e+02  1.450520123783590e+00 -1.486244679748684e+00  1.848841601658255e-01
  -4.591224889166880e+02  1.448483247472292e+00 -1.482099611279964e+00  1.847978053592957e-01
  -4.595450353163315e+02  1.448337088949168e+00 -1.482170181176608e+00  1.847938433216240e-01
  -4.595450353163315e+02  1.448337088949168e+00 -1.482170181176608e+00  1.847938433216240e-01
  -4.590549052019955e+02  1.447909183579219e+00 -1.482111540627177e+00  1.847791886530209e-01
  -4.590549052019955e+02  1.447909183579219e+00 -1.482111540627177e+00  1.847791886530209e-01
  -4.589938051651862e+02  1.446919070699746e+00 -1.481583346518858e+00  1.847440889274096e-01
  -4.589938051651862e+02  1.446919070699746e+00 -1.481583346518858e+00  1.847440889274096e-01
  -4.589938051651862e+02  1.446919070699746e+00 -1.481583346518858e+00  1.847440889274096e-01
  -4.607167695854925e+02  1.449833157874072e+00 -1.482695173040305e+00  1.848385101318146e-01
  -4.607167695854925e+02  1.449833157874072e+00 -1.482695173040305e+00  1.848385101318146e-01
  -4.605653121277009e+02  1.453482255096602e+00 -1.491534613126193e+00  1.850108645552854e-01
  -4.605653121277009e+02  1.453482255096602e+00 -1.491534613126193e+00  1.850108645552854e-01
  -4.605653121277009e+02  1.453482255096602e+00 -1.491534613126193e+00  1.850108645552854e-01
  -4.605653121277009e+02  1.453482255096602e+00 -1.491534613126193e+00  1.850108645552854e-01
  -4.605653121277009e+02  1.453482255096602e+00 -1.491534613126193e+00  1.850108645552854e-01
  -4.602212313349055e+02  1.452319149881136e+00 -1.491669958081234e+00  1.849721864367866e-01
  -4.600271167352890e+02  1.452416747326393e+00 -1.490486702350123e+00  1.849694744134497e-01
  -4.601033965320754e+02  1.452251375758728e+00 -1.491182906895656e+00  1.849674535136771e-01
  -4.604767069534017e+02  1.452847456804834e+00 -1.491648169846824e+00  1.849893723487356e-01
  -4.621489830788050e+02  1.453590350731909e+00 -1.499499652003333e+00  1.850531979790110e-01
  -4.632480397561288e+02  1.453908605669338e+00 -1.503347851631607e+00  1.850832455997209e-01
  -4.620210668507298e+02  1.455303208362914e+00 -1.495997728794627e+00  1.850937895387682e-01
  -4.617084491855503e+02  1.441953998473215e+00 -1.482474271093422e+00  1.845848265859106e-01
  -4.605322664956778e+02  1.465627167847973e+00 -1.479611014569608e+00  1.853570903532910e-01
  -4.612985424482310e+02  1.462104114631431e+00 -1.480992286948176e+00  1.852469661625597e-01
  -4.641291597268229e+02  1.433648927934646e+00 -1.478898666585643e+00  1.842912260958192e-01
  -4.637729778372220e+02  1.444678811351013e+00 -1.486744768568354e+00  1.846977767353994e-01
  -4.637729778372220e+02  1.444678811351013e+00 -1.486744768568354e+00  1.846977767353994e-01
  -4.577919798168933e+02  1.450477088869353e+00 -1.481988970578549e+00  1.848611522547059e-01
  -4.610673869257193e+02  1.468318239571144e+00 -1.485220643415647e+00  1.854723249222380e-01
  -4.609838500227533e+02  1.460778323852592e+00 -1.480666296927327e+00  1.851995311551957e-01
  -4.606978097501217e+02  1.461984350981175e+00 -1.480452589561424e+00  1.852387430012125e-01
  -4.606978097501217e+02  1.461984350981175e+00 -1.480452589561424e+00  1.852387430012125e-01
  -4.606978097501217e+02  1.461984350981175e+00 -1.480452589561424e+00  1.852387430012125e-01
  -4.606978097501217e+02  1.461984350981175e+00 -1.480452589561424e+00  1.852387430012125e-01
  -4.617466901232279e+02  1.466684880708200e+00 -1.489941568057766e+00  1.854392125368270e-01
  -4.617466901232279e+02  1.466684880708200e+00 -1.489941568057766e+00  1.854392125368270e-01
  -4.617466901232279e+02  1.466684880708200e+00 -1.489941568057766e+00  1.854392125368270e-01
  -4.617466901232279e+02  1.466684880708200e+00 -1.489941568057766e+00  1.854392125368270e-01
  -4.630080791194553e+02  1.434901846098353e+00 -1.479314679347169e+00  1.843340862797308e-01
  -4.630080791194553e+02  1.434901846098353e+00 -1.479314679347169e+00  1.843340862797308e-01
  -4.638442169611550e+02  1.445557111685311e+00 -1.493456911252417e+00  1.847549464561563e-01
  -4.632956835707027e+02  1.445313313339151e+00 -1.491823448515414e+00  1.847393980201395e-01
  -4.607350613784178e+02  1.451976436729267e+00 -1.494795155958296e+00  1.849759529957836e-01
  -4.602697853895738e+02  1.451874757494937e+00 -1.492601200011114e+00  1.849613638658323e-01
  -4.609175681207698e+02  1.452524185331745e+00 -1.493405387643799e+00  1.849865554330220e-01
  -4.616688671650489e+02  1.452595852933332e+00 -1.495049474815597e+00  1.849964628780845e-01
  -4.599962476268500e+02  1.450477436071253e+00 -1.489915515878998e+00  1.849019029908034e-01
  -4.605686587370580e+02  1.451557918207328e+00 -1.484664263959486e+00  1.849140780023942e-01
  -4.618056394329251e+02  1.447960449414762e+00 -1.489283083949980e+00  1.848146828618727e-01
  -4.618056394329251e+02  1.447960449414762e+00 -1.489283083949980e+00  1.848146828618727e-01
  -4.628878708183026e+02  1.449900745548951e+00 -1.491541100679887e+00  1.848880028230465e-01
  -4.628476648823677e+02  1.439778768700011e+00 -1.484370304001990e+00  1.845199967753009e-01
  -4.635495273003036e+02  1.462343397735021e+00 -1.484111599773869e+00  1.852709569323808e-01
  -4.630375219206747e+02  1.461487099330685e+00 -1.484045875063855e+00  1.852421097608850e-01
  -4.631309262579507e+02  1.448129692318271e+00 -1.495472253442496e+00  1.848468865962062e-01
  -4.612138531517974e+02  1.443610275587672e+00 -1.481985356678524e+00  1.846370501476692e-01
  -4.612138531517974e+02  1.443610275587672e+00 -1.481985356678524e+00  1.846370501476692e-01
  -4.612138531517974e+02  1.443610275587672e+00 -1.481985356678524e+00  1.846370501476692e-01
  -4.613114431762509e+02  1.443457914108399e+00 -1.481873485206878e+00  1.846314479630498e-01
  -4.589762015740974e+02  1.451932994024483e+00 -1.484606149724068e+00  1.849249798709843e-01
  -4.611686844991995e+02  1.446410602631967e+00 -1.487372115975117e+00  1.847539993109470e-01
  -4.599400828310396e+02  1.451228283238829e+00 -1.491092490374683e+00  1.849311612035290e-01
  -4.618344362819707e+02  1.454725344513618e+00 -1.482019281152659e+00  1.850095564614839e-01
  -4.618212948570435e+02  1.454726573472954e+00 -1.482034653992277e+00  1.850096632933630e-01
  -4.616202790298927e+02  1.456329633881032e+00 -1.487915882675085e+00  1.850904223054309e-01
  -4.593496669162607e+02  1.453837687324138e+00 -1.484307931972939e+00  1.849878262738005e-01
  -4.593496669162607e+02  1.453837687324138e+00 -1.484307931972939e+00  1.849878262738005e-01
  -4.593496669162607e+02  1.453837687324138e+00 -1.484307931972939e+00  1.849878262738005e-01
  -4.592312480146616e+02  1.452871647200552e+00 -1.483908679587707e+00  1.849538048229892e-01
  -4.592414071145500e+02  1.452684272012176e+00 -1.484017052420448e+00  1.849480249541822e-01
  -4.592414071145500e+02  1.452684272012176e+00 -1.484017052420448e+00  1.849480249541822e-01
  -4.592414071145500e+02  1.452684272012176e+00 -1.484017052420448e+00  1.849480249541822e-01
  -4.590297667166033e+02  1.450890624062406e+00 -1.484371386884365e+00  1.848853359319471e-01
  -4.590297667166033e+02  1.450890624062406e+00 -1.484371386884365e+00  1.848853359319471e-01
  -4.580873160839564e+02  1.450229019371313e+00 -1.484349227631308e+00  1.848638404684937e-01
  -4.580873160839564e+02  1.450229019371313e+00 -1.484349227631308e+00  1.848638404684937e-01
  -4.622846609559793e+02  1.452613186573298e+00 -1.490664204382043e+00  1.849743689162276e-01
  -4.633402703729309e+02  1.440002435020079e+00 -1.492981526670488e+00  1.845674894660810e-01
  -4.612430673831578e+02  1.445219751677332e+00 -1.485810653631274e+00  1.847092206124268e-01
  -4.607251577848366e+02  1.445373264470576e+00 -1.484717038880823e+00  1.847090049905960e-01
  -4.626380396012879e+02  1.453134159200835e+00 -1.488657046631731e+00  1.849818772793534e-01
  -4.610212404071555e+02  1.452892493048702e+00 -1.487822335243283e+00  1.849705080407638e-01
  -4.610212404071555e+02  1.452892493048702e+00 -1.487822335243283e+00  1.849705080407638e-01
  -4.601782853838988e+02  1.452367263244016e+00 -1.486884927863478e+00  1.849484302540444e-01
  -4.625717953069357e+02  1.448431549406406e+00 -1.487917916449665e+00  1.848190539849607e-01
  -4.625717953069357e+02  1.448431549406406e+00 -1.487917916449665e+00  1.848190539849607e-01
  -4.595070662566214e+02  1.449144586162581e+00 -1.485416326475682e+00  1.848321345200161e-01
  -4.595070662566214e+02  1.449144586162581e+00 -1.485416326475682e+00  1.848321345200161e-01
  -4.609619227717523e+02  1.449092769565982e+00 -1.488200269016276e+00  1.848426701114717e-01
  -4.598037240748876e+02  1.449587969397746e+00 -1.487282489656224e+00  1.848555331326848e-01
  -4.586682186800365e+02  1.450184680782814e+00 -1.486065715320460e+00  1.848704015436516e-01
  -4.589539213652513e+02  1.450090539731557e+00 -1.485705692318089e+00  1.848653593944551e-01
  -4.589539213652513e+02  1.450090539731557e+00 -1.485705692318089e+00  1.848653593944551e-01
  -4.586568826395107e+02  1.450834911544137e+00 -1.485939828272698e+00  1.848924086748656e-01
  -4.645907305186185e+02  1.461990594030077e+00 -1.500544115924174e+00  1.853355566678556e-01
  -4.650107910978408e+02  1.464132499280572e+00 -1.506036936108658e+00  1.854320718845191e-01
  -4.625092128664925e+02  1.455627113581044e+00 -1.491885807716542e+00  1.850822866718273e-01
  -4.625092128664925e+02  1.455627113581044e+00 -1.491885807716542e+00  1.850822866718273e-01
  -4.635184566424000e+02  1.466529452030111e+00 -1.489056100522451e+00  1.854332182426382e-01
  -4.635184566424000e+02  1.466529452030111e+00 -1.489056100522451e+00  1.854332182426382e-01
  -4.627137970169865e+02  1.446981976328719e+00 -1.490382023854426e+00  1.847883584771507e-01
  -4.626620756550363e+02  1.447007397080698e+00 -1.490307602505860e+00  1.847888250898622e-01
  -4.626620756550363e+02  1.447007397080698e+00 -1.490307602505860e+00  1.847888250898622e-01
  -4.614065044189960e+02  1.461888288978604e+00 -1.479111492526680e+00  1.852277371046029e-01
  -4.632237794116062e+02  1.459509387549294e+00 -1.481359866577381e+00  1.851590981772724e-01
  -4.598934096064302e+02  1.453353694895783e+00 -1.486986725187423e+00  1.849852130682327e-01
  -4.598934096064302e+02  1.453353694895783e+00 -1.486986725187423e+00  1.849852130682327e-01
  -4.594784080133571e+02  1.452603282026219e+00 -1.487313295929794e+00  1.849602598353403e-01
  -4.593071931372888e+02  1.449568825654999e+00 -1.482815318547859e+00  1.848357174874462e-01
  -4.593071931372888e+02  1.449568825654999e+00 -1.482815318547859e+00  1.848357174874462e-01
  -4.593071931372888e+02  1.449568825654999e+00 -1.482815318547859e+00  1.848357174874462e-01
  -4.586200666650024e+02  1.452229204027007e+00 -1.482254992653287e+00  1.849216704649203e-01
  -4.613217243582666e+02  1.468493823592338e+00 -1.488825656422772e+00  1.854937702884966e-01
  -4.613217243582666e+02  1.468493823592338e+00 -1.488825656422772e+00  1.854937702884966e-01
  -4.613217243582666e+02  1.468493823592338e+00 -1.488825656422772e+00  1.854937702884966e-01
  -4.613217243582666e+02  1.468493823592338e+00 -1.488825656422772e+00  1.854937702884966e-01
  -4.613217243582666e+02  1.468493823592338e+00 -1.488825656422772e+00  1.854937702884966e-01
  -4.613217243582666e+02  1.468493823592338e+00 -1.488825656422772e+00  1.854937702884966e-01
  -4.613640331676461e+02  1.468629160237977e+00 -1.489247249031304e+00  1.855002351464499e-01
  -4.610889890218596e+02  1.469018505281379e+00 -1.483176357958677e+00  1.854834810470143e-01
  -4.610889890218596e+02  1.469018505281379e+00 -1.483176357958677e+00  1.854834810470143e-01
  -4.610889890218596e+02  1.469018505281379e+00 -1.483176357958677e+00  1.854834810470143e-01
  -4.610889890218596e+02  1.469018505281379e+00 -1.483176357958677e+00  1.854834810470143e-01
  -4.609685184094361e+02  1.469330962365156e+00 -1.483210647913859e+00  1.854939697944617e-01
  -4.593150887959575e+02  1.445375492387199e+00 -1.480581704501895e+00  1.846898181601116e-01
  -4.593150887959575e+02  1.445375492387199e+00 -1.480581704501895e+00  1.846898181601116e-01
  -4.612035014565840e+02  1.466280583741015e+00 -1.486378698569740e+00  1.854097643914548e-01
  -4.624985578395365e+02  1.449797855226940e+00 -1.492173485164971e+00  1.848872296951451e-01
  -4.609868615849478e+02  1.449082009879836e+00 -1.488555430289083e+00  1.848469755234204e-01
  -4.609110923461176e+02  1.449079945376682e+00 -1.488431350231233e+00  1.848462857955845e-01
  -4.604101403300705e+02  1.466458391252226e+00 -1.478951249509642e+00  1.853799023628015e-01
  -4.604101403300705e+02  1.466458391252226e+00 -1.478951249509642e+00  1.853799023628015e-01
  -4.598153589694124e+02  1.450761326553865e+00 -1.488943476632212e+00  1.849037303169813e-01
  -4.590082245526268e+02  1.450597523641580e+00 -1.487493043502630e+00  1.848915672511629e-01
  -4.590082245526268e+02  1.450597523641580e+00 -1.487493043502630e+00  1.848915672511629e-01
  -4.590082245526268e+02  1.450597523641580e+00 -1.487493043502630e+00  1.848915672511629e-01
  -4.590082245526268e+02  1.450597523641580e+00 -1.487493043502630e+00  1.848915672511629e-01
  -4.588365953454416e+02  1.450656363363608e+00 -1.485324984529282e+00  1.848823655816372e-01
  -4.592546445416215e+02  1.451061050895690e+00 -1.487349259682545e+00  1.849066263717807e-01
  -4.595335039616641e+02  1.450273658946605e+00 -1.488741414709475e+00  1.848858018612750e-01
  -4.590642764852693e+02  1.450183273061684e+00 -1.486673834482601e+00  1.848723891539578e-01
  -4.587526286412742e+02  1.450128203391726e+00 -1.485343915101283e+00  1.848638977086869e-01
  -4.589950662241770e+02  1.445850559233374e+00 -1.480199145971298e+00  1.847037870903078e-01
  -4.589950662241770e+02  1.445850559233374e+00 -1.480199145971298e+00  1.847037870903078e-01
  -4.589950662241770e+02  1.445850559233374e+00 -1.480199145971298e+00  1.847037870903078e-01
  -4.589950662241770e+02  1.445850559233374e+00 -1.480199145971298e+00  1.847037870903078e-01
  -4.589950662241770e+02  1.445850559233374e+00 -1.480199145971298e+00  1.847037870903078e-01
  -4.590411945269543e+02  1.445791856463490e+00 -1.480228812261118e+00  1.847021087636129e-01
  -4.590411945269543e+02  1.445791856463490e+00 -1.480228812261118e+00  1.847021087636129e-01
  -4.602523823252172e+02  1.442538108252886e+00 -1.479528109068126e+00  1.845920120508976e-01
  -4.592072456500592e+02  1.445913418552379e+00 -1.479318089068159e+00  1.847029440973691e-01
  -4.592072456500592e+02  1.445913418552379e+00 -1.479318089068159e+00  1.847029440973691e-01
  -4.592072456500592e+02  1.445913418552379e+00 -1.479318089068159e+00  1.847029440973691e-01
  -4.592072456500592e+02  1.445913418552379e+00 -1.479318089068159e+00  1.847029440973691e-01
  -4.592072456500592e+02  1.445913418552379e+00 -1.479318089068159e+00  1.847029440973691e-01
  -4.592072456500592e+02  1.445913418552379e+00 -1.479318089068159e+00  1.847029440973691e-01
  -4.611812866779772e+02  1.456617129458903e+00 -1.488982034075949e+00  1.851027504890050e-01
  -4.620627153337035e+02  1.457926269522806e+00 -1.491315700302192e+00  1.851581672242462e-01
  -4.620627153337035e+02  1.457926269522806e+00 -1.491315700302192e+00  1.851581672242462e-01
  -4.620627153337035e+02  1.457926269522806e+00 -1.491315700302192e+00  1.851581672242462e-01
  -4.620627153337035e+02  1.457926269522806e+00 -1.491315700302192e+00  1.851581672242462e-01
  -4.602523823252171e+02  1.442538108252886e+00 -1.479528109068126e+00  1.845920120508976e-01
  -4.601992300022023e+02  1.442894857693265e+00 -1.479717342311035e+00  1.846044013615070e-01
  -4.601992300022023e+02  1.442894857693265e+00 -1.479717342311035e+00  1.846044013615070e-01
  -4.601992300022023e+02  1.442894857693265e+00 -1.479717342311035e+00  1.846044013615070e-01
  -4.601992300022023e+02  1.442894857693265e+00 -1.479717342311035e+00  1.846044013615070e-01
  -4.601992300022023e+02  1.442894857693265e+00 -1.479717342311035e+00  1.846044013615070e-01
  -4.634570374435178e+02  1.467540336119968e+00 -1.501090099564764e+00  1.855200902856469e-01
  -4.626326285408384e+02  1.458036304224668e+00 -1.489641247257061e+00  1.851511951447609e-01
  -4.615531442263236e+02  1.456543912317002e+00 -1.488851378135001e+00  1.850988981798704e-01
  -4.594152735530081e+02  1.451956939286488e+00 -1.484455047494964e+00  1.849257087172269e-01
  -4.594152735530081e+02  1.451956939286488e+00 -1.484455047494964e+00  1.849257087172269e-01
  -4.594152735530081e+02  1.451956939286488e+00 -1.484455047494964e+00  1.849257087172269e-01
  -4.588837360180300e+02  1.452388847438729e+00 -1.483278899802279e+00  1.849340513230260e-01
  -4.588837360180300e+02  1.452388847438729e+00 -1.483278899802279e+00  1.849340513230260e-01
  -4.603007537046734e+02  1.456399603955264e+00 -1.482988075457249e+00  1.850662640658873e-01
  -4.615763391144548e+02  1.450500737892780e+00 -1.488969214340745e+00  1.848993639189153e-01
  -4.615763391144548e+02  1.450500737892780e+00 -1.488969214340745e+00  1.848993639189153e-01
  -4.590544557530676e+02  1.449293768139950e+00 -1.482243882987481e+00  1.848209490281994e-01
  -4.592871963315856e+02  1.449234771775426e+00 -1.482143041777976e+00  1.848183847061662e-01
  -4.592871963315856e+02  1.449234771775426e+00 -1.482143041777976e+00  1.848183847061662e-01
  -4.589730914139781e+02  1.449271703222465e+00 -1.482238893532958e+00  1.848203335422361e-01
  -4.589730914139781e+02  1.449271703222465e+00 -1.482238893532958e+00  1.848203335422361e-01
  -4.592233499479993e+02  1.449136477379427e+00 -1.481951929268942e+00  1.848144424266884e-01
  -4.579539601155997e+02  1.450786655570054e+00 -1.481368889493001e+00  1.848673733058152e-01
  -4.580669649244959e+02  1.450107471515546e+00 -1.481403984937874e+00  1.848433758460739e-01
  -4.580669649244959e+02  1.450107471515546e+00 -1.481403984937874e+00  1.848433758460739e-01
  -4.580669649244959e+02  1.450107471515546e+00 -1.481403984937874e+00  1.848433758460739e-01
  -4.594720115986491e+02  1.451798730461477e+00 -1.482555091757146e+00  1.849112921746418e-01
  -4.602532433552676e+02  1.452067884062124e+00 -1.490049058386287e+00  1.849568193928645e-01
  -4.602500700314412e+02  1.452068890405739e+00 -1.490019817761813e+00  1.849567128058602e-01
  -4.612868753519406e+02  1.457873655433120e+00 -1.487601144226137e+00  1.851384563148595e-01
  -4.596461577636439e+02  1.453088142738779e+00 -1.485126047324611e+00  1.849673689456822e-01
  -4.626514124633587e+02  1.450734066921238e+00 -1.485633643760276e+00  1.848916545723392e-01
  -4.626514124633587e+02  1.450734066921238e+00 -1.485633643760276e+00  1.848916545723392e-01
